,titles,keys,cluster_num
13137,"Fresh Products Conqueror 103 Odor Counteractant Concentrate, Tutti-Frutti, 1 gal Bottle, 4/CT (Fresh Products FRS 1-WB-TU) - New & Original","['application', 'type', 'physical_form', 'packing_type', 'capacity_volume']",2784
16671,"Gerber First Essentials Clearview Bottles with Silicone Nipple in Green and Blue, 5-Ounce, 9 Count","['color', 'productgroup']",2784
14867,Munchkin Glass Bottle – 8 oz. (Colors May Vary),"['product_group', 'binding', 'product_type_name']",2784
7152,Lagom Cellup Gel to Water Cleanser 7.44 oz,['capacity'],2784
2790,Koziol Tim White Dish Brush (5043525),"['color_family', 'true_color']",2784
8978,"Purell® Foodservice Surface Sanitizer, Capped Bottle, Fragrance Free, 32 Oz, Case Of 12 Item # 534212","['scent', 'quantity']",2784
5724,"Citrus II Germicidal Deodorizing Wipes, Pack Of 125 Item # 268674","['certifications_standards', 'assembly_required', 'scent', 'color']",2784
17612,Clarins After Sun Moisturizer Ultra Hydrating 200ml/7oz,"['warranty_type', 'weight', 'skin_type']",2784
776,Crystal Essence Mineral Deodorant Towelettes Chamomile And Green Tea - 6 Towelettes,"['availability', 'pack_of_', 'shipping', 'product_selling_unit_']",2784
7173,FRESH'N CLEAN SKIN & COAT CALMING HOT SPOT SHAMPOO 12 OZ by LAMBERT KAY / PBI GORDON,['color'],2784
14232,TIGI Bed Head Urban Anti-dote Recovery Shampoo & Conditioner Duo Damage Level 2 (25.36oz),"['binding', 'producttypename', 'productgroup']",2784
16007,"Misty Handheld Air Sanitizer/Deodorizer, Mango, 10oz, Aerosol, 12/Carton","['global_product_type', 'physical_form', 'carton_pack_quantity', 'capacity_volume', 'application', 'packing_type']",2784
4580,"Weed Herb And Spices 4 Piece Grinder With Pollen Catcher Tray 53 Perfect Grinding Teeth For All Grinding Purpose Very Easy To Clean Compact And Useful, Black Color. By K-brand",['color'],2784
14459,"Grumbacher Degas Paint Brush, Size 6, Flat Bristle, Synthetic, Brown Item # 176068","['paint_type', 'quantity', 'color']",2784
13719,"Clorox Green Works Natural All-Purpose Cleaner Original, 32 Oz. Trigger 12/Case - COX00456CT",['color_finish'],2784
15838,Countertop Brass Soap and Lotion Dispenser in Polished Chrome,"['color_family', 'mount_type', 'colorfinish']",2784
18511,Rasav Gems 5.09ctw 14x10x6.60mm Oval Yellow Citrine Excellent Loupe Clean Top Grade - (code -346),"['type', 'shape', 'color']",2784
13515,Philips Sonicare HX6003/40 HydroClean Toothbrush Heads--3-Pack (B002EIFPLU | HX6003/40 | ),"['product_group', 'studio', 'binding', 'label']",2784
4562,Piz Buin Tan Intensifier In Sun Spray SPF6 150ml.,['availability'],2784
10300,"LYSOL Brand RAC81143CT Dual Action Disinfecting Wipes, Citrus, 7 x 8, 35/Canister","['global_product_type', 'number_of_plies', 'packaging', 'scent']",2784
12815,Lysol Disinfectant Spray Aerosol - 0.15 gal (19 fl oz) - Early Morning Breeze Scent - 1 Each - Clear,"['applicationusage', 'recycled_content', 'post-consumer-waste', 'assembly_required', 'packaged_quantity', 'color']",2784
6094,Good Clean Fun: Misadventures in Sawdust at Offerman Woodshop,['version'],2784
11779,"Colgate-Palmolive Company Dishwashing Liquid, Original Scent, 1 gal Bottle","['application', 'physical_form', 'packing_type', 'scent', 'capacity_volume']",2784
18826,Georgio Armani Acqua Di Gio Pour Homme Men's 6.7-ounce Eau de Toilette Spray,['color'],2784
11707,"CRC Brakleen® Brake Parts Cleaner, Non-Flammable, 20 oz.",['corrosion_resistant'],2784
12917,"Kimberly-Clark Moisturizing Hand & Body Lotion, Fresh Scent, 1 L Bottle","['global_product_type', 'packing_type']",2784
3609,BetterBraze White Brazing Flux 7 Ounce Jar with Brush,['free_shipping'],2784
10993,"Purdy 144404630 Syntox Series Sprig Flat Trim Paint Brush 3 inch, New","['ships_to', 'free_shipping', 'location']",2784
8186,Uni-Tip 0.015 in. Reversible Airless Paint Spray Tip,['paint_product_type'],2784
9136,"GLAMGLOW YOUTHCLEANSE™ DAILY EXFOLIATING CLEANSER, 5 oz.",['size'],2784
8753,Rasav Gems 9.80ctw 14.2x14.2x6.6mm Round Blue Blue Lace Agate Translucent Surface Clean Aaa - (code -3119),"['type', 'shape', 'color']",2784
14702,"Solo Cup Double Wrapped Paper Bucket, Waxed, White, 83 oz","['number_of_compartments', 'colors']",2784
3587,"Optifoam® Antimicrobial Adhesive Gentle Border Dressings, 6' x 6', Tan, Box Of 10 Item # 424013","['total_recycled_content', 'postconsumer_recycled_content', 'color', 'quantity']",2784
9657,"Knorr Aromat All Purpose Savoury Seasoning, 90g",['date_first_available'],2784
3448,"Lysol® Disinfectant Aerosol Spray, Early Morning Breeze Scent, 19 Oz Item # 592853","['eco-conscious', 'total_recycled_content', 'scent', 'postconsumer_recycled_content', 'color', 'quantity']",2784
3767,"Rubberset: Foam Brushes, 3 in wide, Foam, Wood handle, 36/PK",['handle_material'],2784
15186,"Elizabeth Arden Ceramide Purifying Toner, 6.7 oz.","['binding', 'numberofitems']",2784
12264,"OFF!® Deep Woods Off!, 6oz Aerosol","['scent', 'packing_type', 'quantity']",2784
15223,Gilmour 400GWE 8 Spray Pattern EZ Click Nozzle,['color'],2784
15079,"Silver Brush 3025S Black Velvet Series Paint Brush, Medium, Jumbo Round Wash Bristle, Squirrel Hair/Synthetic Filament, Multicolor Item # 905640","['paint_type', 'quantity']",2784
9168,"Dial Corporation Power-Pearls Laundry Detergent, Original Scent, 59 oz Bottle","['application', 'packing_type', 'scent', 'applicable_material']",2784
17840,Soap Crafting: Step-by-Step Techniques for Making 31 Unique Cold-Process Soaps,['hardcover'],2784
6892,"Sprayon SP607L Belt Dressing, 14 oz. Non-Aerosol Liqui-Sol Spray - s000607LQ - Pkg Qty 12",['package_quantity'],2784
3651,"Honey Can Do Medium Mesh Pop Open Hamper, Black",['finish'],2784
6476,Crystal Body Deodorant Stick - 4.25 Oz,"['shipping', 'pack_of_', 'quantity']",2784
16878,"Every Man Jack Skin Face Lotion And Post-Shave Fragrance Free, 4.2 FL OZ","['skin_type', 'form']",2784
15379,Super 77 16.75 fl. oz. Multi-Purpose Spray Adhesive,"['indooroutdoor', 'moisture_resistant']",2784
14223,"Grumbacher Bristlette Paint Brush, Size 10, Flat Bristle, Synthetic, Brown Item # 536689","['paint_type', 'quantity', 'color']",2784
2576,"R & F Handmade Paints Pigment Sticks, 38 mL, Sap Green, Pack Of 2 Item # 963645","['quantity', 'paint_type']",2784
8083,"Fabuloso® Multi-use Cleaner, Lavender Scent, 56oz Bottle (Fabuloso® 53041) - New & Original","['global_product_type', 'physical_form', 'scent', 'packing_type']",2784
8431,Pilar Soap and Lotion Dispenser in Champagne Bronze,"['kitchen_product_type', 'color_family', 'features']",2784
9488,"Krylon Mark-It RDMI1005A Inverted Marking Spray, 12 Oz, White",['color'],2784
17910,"ORLY Nail Lacquer for Women, #20071 Terracotta, 0.6 fl oz","['count', 'age_group', 'is_portable', 'form']",2784
15535,BRUSH HAND VIKAN 28/41923 BLUE 250MM,"['colour', 'bristle_material', 'handle_material', 'minimum_order_quantity']",2784
18204,"Carlson Coq10 50mg, 120 Softgels","['availability', 'package_weight']",2784
4297,"Scotch® Spray Mount™ Spray Adhesive, Clear, 10.25 Oz. Item # 172437","['washable', 'manufacturer', 'acid_free']",2784
16998,Genuine Joe Glass Cleaner Aerosol - Ready-To-Use Aerosol - 19 oz (1.19 lb) - 12 / Carton Item # 623461,['quantity'],2784
14727,Procter & Gamble Comet Powder Cleanser with Bleach - Powder - 21 oz (1.31 lb) - 1 Each,"['packaged_quantity', 'product_type']",2784
14540,Honeywell North 5400 Series Full Face Respirator and 7580P100 Particulate Filters,['color'],2784
2597,"Grumbacher Degas Paint Brush, Size 6, Round Bristle, Synthetic, Brown Item # 176122","['paint_type', 'quantity', 'color']",2784
14742,Flexi Gel Slim Case for LG G3 Beat - Smoke White (Two-Tone),"['colour', 'model']",2784
15015,The Body Shop Peppermint Cooling Foot Spray,['category'],2784
15003,Kimberly-Clark KLEENGUARD* A20 Breathable Particle Protection Apparel - 2XL - 49005,['color'],2784
13639,"Bel-Art Products Low Form Griffin Beaker, 2000ml",['color_family'],2784
10838,"Philips Sonicare AdaptiveClean Brush Heads, 6-pack","['size', 'color']",2785
11822,Charcoal Companion Salt Grilling Stone,"['warranty', 'package_quantity']",2786
12007,Canon Waste Toner Container,"['product_type', 'package_type']",2787
12345,"Car Wash Mop Head, Handle and Wash Mitt Bonnet","['shipping', 'quantity']",2788
13147,"Budgeters Pencils, Made of Wood, Measures 3/4 x 4-inch",['payment_terms'],2789
13505,Airbrusher by Women with Control Seamless Reversible Tank,"['fit', 'care']",2790
7742,Original 4-Rack Electric Smoker,"['accessories_included', 'ignition_type', 'outdoor_living_product_type']",2791
16901,Dyna-Glo Premium Vertical Offset Charcoal Smoker Cover,"['usage', 'finish', 'assembly']",2791
17257,Manhattan Comfort Petrolina Tobacco Z-Shelf,"['assembly', 'usage']",2791
13762,Nature's Way Activated Charcoal High Adsorbency - 100 Capsules 2 Pack,['platform'],2791
13821,"Purell® Instant Hand Sanitizer Pump, 8 Oz.","['assembly_required', 'quantity']",2792
3947,PURELL NATURALS - Advanced Hand Sanitizer - 12 oz Pump Bottle (Pack of 12),['number_of_items'],2792
14866,3M Hand Sanding Sponges,['brand'],2793
13833,"S.O.S.® Sponge Scrubbers, Pack Of 3","['assembly_required', 'color', 'quantity']",2793
14299,Keyword: 1 11/16 Combination Wrench,"['function', 'battery_type']",2794
14073,Dremel Wrench,"['size', 'category']",2794
14195,Elite Corsa Team 550ml Water Bottle,"['interest', 'level', 'age']",2795
14308,Eyesaline® Eye Wash Station Refill,['package_qty'],2796
14474,Palm Vaporizer,"['quantity', 'dimensions']",2797
15021,Method Gel Hand Wash Refill,['application'],2798
15243,"Colgate 360 Whitening Toothbrush, Soft by Colgate","['size', 'color']",2799
15304,Herbal Essences Bio Renew Repair Argan Oil of Morocco Oil Infused Creme - 5.1oz,['product_form'],2800
15334,Costume National Scent Intense Women's 3.4-ounce Eau de Parfum Spray,['size'],2801
11941,'Scent Intense' Eau de Parfum by CoSTUME NATIONAL,"['size', 'color']",2801
15409,Mystical Dew 1 Gal. Warm Mist Humidifier,"['product_information', 'assembly_required', 'hardware_finish', 'cover_material', 'fill_material', 'remote_control', 'cleaning_method', 'control_type', 'reversible', 'pattern', 'number_of_items_included']",2802
15508,J R Watkins Lavender Hand Cream100 ml,"['serving_size', 'number_of_servings', 'unit_type']",2803
16200,Posies & Co. Body & Hair Oil,['age'],2804
16227,"Simple Kind to Skin Moisturising Facial Wash, 150ml","['serving_size', 'date_first_available']",2805
16425,Arm&Hammer Hooded Cat Litter Pan With Advanced Odor&Scatter Control,['animal_type'],2806
18771,Chiaro 72mm 98-UVAT UV Filter,"['filter_type', 'filter_material', 'shape']",2807
16814,Chiaro 72mm 90-UVAT UV Filter,"['filter_type', 'filter_material', 'shape']",2807
1676,Chiaro 86mm 90-UVAT UV Filter,"['filter_type', 'filter_material', 'shape']",2807
12506,Chiaro 58mm 99-UVBTS UV Filter,"['filter_type', 'filter_material', 'shape']",2807
16849,Futura Toothbrush and Tumbler Holder in Satin Nickel,"['color_family', 'colorfinish']",2808
17100,Moon Products Merry Christmas Themed Pencils - #2 Pencil Grade - Assorted Barrel...,"['assembly_required', 'packaged_quantity']",2809
17241,72 oz. Insulated Sport Mug in Black,['color_family'],2810
115,"2-Tone Mug, 12 Oz.",['packaging_type'],2810
17420,Fellowes Powershred Shredder Oil & Lubricant,"['http', 'packaged_quantity']",2811
17524,Polaroid Colorful Glitter Gel Pens Pack of 12,['quantity'],2812
17576,Wild Hybrid Espresso Maker Color: Yellow,['color'],2813
17740,Windex Aerosol Glass Cleaner 13.8oz,"['fabric_content', 'scent', 'form', 'features']",2814
17880,DeLonghi Autentica Coffee Machine - Black,['colour'],2815
13345,DeLonghi BCO320T coffee maker,['programmable'],2815
17960,King Series Complete Pony Browband Bridle Medium Oil,['platform'],2816
17965,Modern Home Office Printer Stand Cart with Casters in White,"['shelves_included', 'number_of_doors', 'adjustable_shelves', 'csa_certified', 'removable_shelves', 'assembly_required', 'number_of_casters', 'casters_included', 'number_of_shelves', 'product_care', 'number_of_items_included', 'drawers_included']",2817
18248,Red Wine in 750 ml bottle: Scalene,['delivery_time'],2818
18495,Carters Micropore Stamp Pad,['compliance_standards'],2819
18527,Mothercare All We Know Fragrance-Free Baby Wipes - 72 Wipes,['color'],2820
5343,"Highmark Baby Wipes, Unscented, Tub Of 40","['color', 'quantity']",2820
18585,StayDry Poly Disposable Briefs,"['age', 'use', 'protection_type']",2821
18638,Lipper International Bamboo Over-the-Sink Shelf,"['mount_type', 'finish', 'number_of_pieces', 'care_and_cleaning']",2822
18660,1 PC Motorcycle Parts Rear FORK DAMPER OIL SEAL for Suzuki DR250 DR 250 Djebel 250 Shock absorber oil seal,"['position', 'color']",2823
18697,"Ulubulu Elephant Showers Pacifier Clip,Blue",['color'],2824
18709,Details about DIVO Aurum Gold Hair Brush & Comb Set,['size'],2825
18948,Details about Ibis Ripley - Size Medium MTB Carbon,['colour'],2826
18960,Munchkin Night and Day Bottle Warmer & Cooler,['color'],2827
19035,LU100 - White Lithium Grease - Aerosol,['color'],2828
19097,KeepCup Original Reusable Coffee Cup 8oz - Ash,"['guarantee', 'colour']",2829
19150,Discontinued Oxford ® Products,"['recyclable', 'unit']",2830
19184,"Deda Surf Ud Carbon 1-1/2"" Fork",['wheel_size'],2831
358,"Dr. Brown's Bottle Brush, Blue","['restocking_fee', 'refund_will_be_given_as', 'item_must_be_returned_within']",2832
12252,"Dr. Brown's Bottle Brush, Pink","['department', 'color']",2832
13064,Snowstorm Reactive Glaze Mug,['value'],2833
13632,CryoDerm Heat Pain Relieving Products,['shelf_life'],2834
14199,Read-Right Path Kleen Wipes,['colors'],2835
14344,"Earthrise Spirulina, Natural Powder 16 Oz","['unit_type', 'format']",2836
14362,Deluxe Flour Sifter,['warranty'],2837
14838,FRISBI Stool,"['back_style', 'arm_style', 'price', 'seat', 'features', 'general_style']",2838
14864,Instant dry yeast (high sugar),"['payment_terms', 'views', 'delivery_time']",2839
18959,First Tooth and Curl Set Silver. Free Delivery,"['free_shipping', 'ships_to', 'location']",2840
14889,"BioFreeze Roll-On Cold Therapy Pain Reliever, 3 Oz","['quantity', 'color']",2840
17794,Homemade Ice Cream Cookbook - 150 Amazing Frozen Desserts Recipes,"['x-ray', 'sold_by', 'lending']",2840
18597,Maybelline® Face Studio Master Contour Stick,"['product_form', 'color_family', 'for_use_on']",2840
9997,"Tube and Valve Brush, 19-5/8""L, Medium","['chemical_resistant', 'bristle_material']",2841
15369,"Tube Brush, 12-1/5""L, Stiff","['chemical_resistant', 'bristle_material']",2841
11970,"Tube Brush w/o Handle, 6-1/2""L, Stiff","['chemical_resistant', 'bristle_material']",2841
15413,8oz Paper Coffee Cup,"['port', 'delivery_time', 'views']",2842
15438,500 Slow Cooking Recipes (Hardback),"['pages', 'format']",2843
15458,MoenStone® Double Bowl,"['sink_type', 'price', 'general_style']",2844
15579,Standard Sham in Multicolor,['color'],2845
15670,Standard Sham in Red and White,"['size', 'color']",2845
15934,lump sugar,['delivery_time'],2846
16090,Roll of 25 Stericycle 23' x 28' Red 1.2 mil 13 Gallon Biohazard Infectious Waste Trash Liner Bags,['number_of_items'],2847
16211,Munchkin Miracle 360 10oz Sippy Cup,"['care_and_cleaning', 'package_quantity']",2848
16317,WS Bath Collections Otel Tissue Box in Stainless Steel,['assembly'],2849
16582,"Rite Aid Thermometer, Ear, 1-Second, 0+ 1 thermometer",['available'],2850
16969,Clinique For Men Anti-Fatigue Eye Gel,"['shipping', 'formulation']",2851
17048,Testosterone Propionate Testoviron Powder,"['delivery_time', 'views']",2852
17097,OGX Sulfate-Free Repairing Awapuhi Ginger Shampoo,"['product_form', 'number_of_pieces']",2853
17519,Kleenex Original Tissues - 2 Boxes (144 Tissues Total),['date_first_available'],2854
18787,Munchkin Sprout Drying Rack,"['is_portable', 'dishwasher_safe']",2855
19203,one smart cookie cookie jar,"['length_of_ownership', 'age', 'frequency_of_use', 'location']",2856
18615,"Lakewood organic pure pineapple, 32-ounce bottles (pack of 6)",['availability'],2857
18259,"Bright Air Scented Oil Air Freshner, 2.5oz., Fresh Petals/Peach Scent","['assembly_required', 'packaged_quantity']",2857
11345,"Boardwalk Antibacterial Foam Hand Soap, Fruity, 7.5 oz Pump Bottle","['application', 'packing_type']",2857
17196,EOS Lip Balm Strawberry Sorbet Organic Sphere .25oz,"['capacity', 'package_quantity']",2857
10315,"Febreze To Go Original Fabric Refresher with Gain Scent, 2.8 fl oz",['availability'],2857
14294,Rainbow Light Iron - Plant Sourced - Certified Organics - 50 Veg Capsules,['pack_of_'],2857
12400,"Nature's Gate Herbal Blend Liquid Soap Levender & Aloe, 12.0 FL OZ","['scent', 'skin_type']",2857
12996,Canned apricot,"['port', 'views']",2857
2121,"Murphy 101103 Oil Soap Liquid, 1 gallon",['size'],2857
10868,"Good Day™ Amenity Bar Soap, Pleasant Scent, 1/2 oz, 1000/Carton (Good Day™ TP390050) - New & Original","['packing_type', 'scent', 'colors']",2857
14125,"Simply Soapberry Laundry Detergent, Free And Clear, 32 Ounce","['serving_size', 'number_of_servings', 'unit_type']",2857
9256,"6 Pack : La Tourangelle Toasted Sesame Oil, 16.9 Ounce Unit","['shipping', 'quantity']",2857
12146,Honey Gardens Apiaries Elderberry Syrup - Apitherapy Raw Honey - Propolis And Elderberries - Cough - 4 Oz,"['pack_of', 'product_selling_unit']",2857
3983,170 oz. Lavender Scented Liquid Laundry Detergent,"['product_form', 'professional_residential']",2857
14320,2 cu. ft. Expand and Plant Organic Complete Mix Coco Sheets,"['package_quantity', 'organic']",2857
19115,"Knott's Berry Farm® Raspberry Cookies, 2 Oz , Box Of 36 Item # 180454","['dietary_information', 'quantity']",2857
3973,"Pond's Dry Skin Cream, 10.1 oz","['skin_type', 'count', 'age_group', 'form', 'color']",2857
17486,6 Pack : Peanut Butter & Co Cinnamon Raisin Swirl -- 16 Oz,"['shipping', 'quantity']",2857
3805,"Bright Air Super Odor Air Freshener - Gel - 14 Fl Oz [0.4 Quart] - Cool, Clean -...","['applicationusage', 'assembly_required', 'packaged_quantity', 'color']",2857
