,Prod_ID,titles,keys,values,cluster_num
2405,ID_5496,Arecont Vision AV10115v1 Compact IP Camera,"['chip_inch_size', 'specialist_type', 'lens_mount', 'picture_elements_hxv', 'sensitivity_lux', 'color']","['1/3', 'Megapixel', 'C/CS', '1920 x 1080', '0.6', 'Color']",b2
4232,ID_7717,Siemens CCDA1445-DN18 Dome Camera With Object Tracking,"['color', 'signal_mode', 'chip_inch_size', 'dome_type', 's_n_signal_noise_ratio_db', 'zoom_ratio', 'indooroutdoor', 'video_output', 'resolution_tvl', 'presets']","['Color / Monochrome', 'PAL', '1/4', 'Continuous Rotation', '>50', 'x18', 'Indoor/Outdoor', '1 Vp-p, 75 Ohms', '530', '64']",b2
4286,ID_13856,Vicon SVFT-W35C VC-600/VC-610 Series Of Fixed-position Camera Dome,"['color', 'synchronisation', 'chip_inch_size', 'dome_type', 's_n_signal_noise_ratio_db', 'indooroutdoor', 'resolution_tvl', 'sensitivity_lux', 'signal_mode', 'mount']","['Color', 'Internal, External', '1/4', 'Static', '50', 'Outdoor', '540', '0.01', 'PAL', 'Pendant']",b2
13787,ID_18927,DRS 3340-P IP Thermal Pan-tilt Surveillance System,"['signal_mode', 'specialist_type', 'compression', 'picture_elements_hxv', 'color']","['PAL', 'Thermal', 'H.264, MJPEG', '320 x 240', 'Monochrome']",b2
13783,ID_6833,Guide Infrared MobIR M8 Mobile-like IR Thermographic Camera With High Quality Touch Screen,['signal_mode'],"['PAL, NTSC']",b2
2404,ID_16944,MOBOTIX MX-M12D-Sec-D22D135 Colour Dual Network Camera,"['chip_inch_size', 'specialist_type', 'compression', 'signal_mode', 'sensitivity_lux', 'color']","['1/2', 'Network', 'JPEG, MPEG-4', 'PAL', '0.05', 'Color / Monochrome']",b2
2403,ID_5,VIVOTEK IB8382-ET 5MP Bullet Network Camera,"['chip_inch_size', 'specialist_type', 'compression', 'color', 'sensitivity_lux']","['1/3', 'Network', 'H.264, MJPEG', 'Color / Monochrome', '0.001']",b2
3889,ID_18314,Hikvision DS-2CC12A2P(N)-IT3 Outdoor EXIR Bullet CCTV Camera,"['color', 'electrical_specifications', 's_n_signal_noise_ratio_db', 'resolution_tvl', 'signal_mode', 'sensitivity_lux', 'synchronisation']","['Color / Monochrome', 'Voltage: 12 V DC Power Consumption: 5 W', '> 62', '700', 'NTSC, PAL', '0', 'Internal']",b2
4019,ID_9097,Baxall CDX9714/LV,"['color', 'lens_mount', 'resolution_tvl']","['Color', 'C/CS', '480']",b2
4180,ID_2711,Sony SSC-FB560 Analog Colour Box Camera With 700 TV Lines,"['color', 'resolution_tvl', 'signal_mode', 'sensitivity_lux']","['Color', '700', 'NTSC', '0.08']",b2
2402,ID_10519,Samsung SNO-1080 VGA Weatherproof IP Camera,"['chip_inch_size', 'specialist_type', 'color']","['1/4', 'Infrared', 'True Day / Night']",b2
4190,ID_18503,LG Electronics LVC-M303HP,"['color', 's_n_signal_noise_ratio_db', 'picture_elements_hxv', 'signal_mode', 'sensitivity_lux', 'resolution_tvl']","['Color', '>50', '752 x 582', 'PAL', '0.01', '480']",b2
3851,ID_2398,Geutebruck G-Cam/GNSD1680 Day/night IP Dome,"['color', 'compression', 'chip_inch_size', 'dome_type', 'rotation_angleso', 'zoom_ratio', 'indooroutdoor', 'sensitivity_lux', 'presets']","['True Day / Night', 'H.264 / MJPEG', '1/3', 'PTZ', '360', 'x20', 'Indoor', '0.05', '256']",b2
4191,ID_19076,FLIR Systems C237BD1P 2.1MP Motorized Varifocal Bullet Camera,"['color', 's_n_signal_noise_ratio_db', 'resolution_tvl', 'sensitivity_lux', 'picture_elements_hxv']","['Color / Monochrome', '>50', '2.1 MP', '0.1', '1920 x 1080']",b2
4233,ID_13040,Bosch EX49C7V0310bh-p Ultra Vandal Proof Dome,"['color', 'signal_mode', 's_n_signal_noise_ratio_db', 'resolution_tvl']","['Color / Monochrome', 'PAL', '48', '500']",b2
2401,ID_288,SourceSecurity.com,"['chip_inch_size', 's_n_signal_noise_ratio_db', 'specialist_type', 'lens_mount', 'picture_elements_hxv', 'signal_mode', 'color', 'synchronisation']","['1/3', '50', 'Network', 'C/CS', '752 x 582', 'PAL', 'Colour', 'Internal, Line-lock']",b2
2400,ID_1103,RIVA RC1100L-1241 550 TVL color IP box camera,"['chip_inch_size', 's_n_signal_noise_ratio_db', 'color', 'lens_mount', 'signal_mode', 'sensitivity_lux']","['1/3', '52', 'Color / Monochrome', 'CS', 'NTSC/PAL', '0.002']",b2
2398,ID_13328,Honeywell Video Systems HD50X Super High Resolution Fixed Lens Vandal Dome Camera,"['chip_inch_size', 'electronic_shutter_range', 'color', 'indooroutdoor', 'video_output', 's_n_signal_noise_ratio_db', 'resolution_tvl', 'sensitivity_lux', 'signal_mode', 'synchronisation', 'mount', 'dome_type']","['1/3', '1/50 ~ 1/100,000', 'Color', 'Indoor/Outdoor', '1.0 Vp-p, 75 Ohms', '50', '530', '0.3', 'PAL', 'Internal', 'Ceiling, Wall', 'Continuous Rotation']",b2
2397,ID_6719,Illustra ADCi210-D023 Outdoor IR IP Mini-dome Camera,"['chip_inch_size', 'dome_type', 'color', 'signal_mode', 'indooroutdoor', 'compression', 'mount', 'sensitivity_lux', 'video_output']","['1/3', 'Static', 'True Day / Night', 'NTSC, PAL', 'Outdoor', 'H.264, MJPEG', 'Flush', '0.00', '1.0 Vp-p, 75 ohm, composite']",b2
2396,ID_847,FLIR Systems DND13TL2 2.1 Megapixel Mini IP Dome Camera,"['chip_inch_size', 'dome_type', 'color', 'resolution_tvl', 'sensitivity_lux']","['1/3', 'Static', 'True Day / Night', '2.1 MP', '0']",b2
5651,ID_3122,Aritech CM300,"['electrical_specifications', 'sensitivity_lux', 'color', 'resolution_tvl']","['Voltage: 12 V DC', '0.3', 'Monochrome', '380']",b2
3890,ID_4479,AASSET AST 9077P Colour/Monochrome Camera With 580 TV Lines,"['color', 'electronic_shutter_range', 's_n_signal_noise_ratio_db', 'sensitivity_lux']","['Color / Monochrome', '1/50 ~ 1/100,000', '48', '0.0']",b2
4189,ID_16528,Everfocus EB 200 E Colour PCB Camera With 1/3 Inch Chip,"['color', 's_n_signal_noise_ratio_db', 'electrical_specifications', 'signal_mode', 'sensitivity_lux', 'synchronisation']","['Color', '48', 'Voltage: 12 V DC', 'PAL', '0.3', 'Internal']",b2
4008,ID_1439,Videotec UPT2SVJAN00E Day/night Outdoor Full IP PTZ Unit,"['color', 'indooroutdoor', 'dome_type']","['Color / Monochrome', 'Indoor/Outdoor', 'PTZ']",b2
4231,ID_14738,American Dynamics DMV16Q,"['color', 'signal_mode']","['Monochrome', 'NTSC']",b2
4192,ID_1729,Ganz C-ADN3X36PT-B C-AllView High Speed Rugged Pan / Tilt Camera With Flat Toughened Glass Window,"['color', 's_n_signal_noise_ratio_db', 'signal_mode', 'synchronisation', 'picture_elements_hxv', 'resolution_tvl']","['Color / Monochrome', '>50', 'PAL, NTSC', 'Internal, Line-lock', '752 x 582', '530']",b2
3806,ID_4427,See comparison of Honeywell Security HDXJ with similar Honeywell Security IP Dome cameras,"['color', 'chip_inch_size', 'indooroutdoor', 's_n_signal_noise_ratio_db', 'resolution_tvl', 'sensitivity_lux', 'signal_mode', 'mount']","['Color / Monochrome', '1/4', 'Indoor/Outdoor', '>50', '520', '0.01', 'PAL', 'In-ceiling']",b2
14756,ID_13622,"Lexmark 150 Color Ink Cartridges (14N1805), 3/Pack","['supply_type', 'cartridge_yield_type']","['Ink', 'Standard']",b20
14757,ID_2188,HP 920 Magenta Ink Cartridge (CH635AN),"['supply_type', 'cartridge_yield_type']","['Ink', 'Standard']",b20
14758,ID_14954,Dell Series 1 Black Ink Cartridge (FN172),"['supply_type', 'cartridge_yield_type']","['Ink', 'Standard']",b20
6758,ID_9885,Bending machine for Metal,"['fob_port', 'color']","['Taichung', 'Blue']",b22
8175,ID_2639,"Proto J86012, Proto - 1/2"" Super-Duty Cold Chisel",['item'],['Specification'],b22
10797,ID_2980,Bracelet,"['payment_terms', 'fob_port', 'lead_time']","['L/C', 'Kaohsiung', '45 days']",b22
7215,ID_136,"Plate Caster, Kingpinless Swivel, Poly, 6 in, 3200 lb, A","['frame_finish', 'number_of_wheels', 'item', 'standard']","[': Enamel', ': 1', ': Plate Caster', ': ICWM']",b22
7214,ID_3668,"Plte Caster, Rgd, Poly, 6 in., 2400 lb., Blck","['frame_finish', 'number_of_wheels', 'item', 'frame', 'standard']","[': Enamel', ': 1', ': Plate Caster', ': Steel', ': ICWM']",b22
6601,ID_14051,"Adjustable Handles, 0.59, M10, Orange","['finish', 'type', 'item', 'color']","['Matte', 'External Thread', 'Adjustable Handles', 'Orange']",b22
6599,ID_16516,"Adj. Handle, Silver, M8 Thread Size","['finish', 'type', 'color', 'thread_type', 'item']","['Powder Coated', 'External Thread', 'Silver', 'Coarse', 'Adjustable Handle']",b22
6484,ID_8349,"Workbench, Steel, 36"" W, 30"" D","['finish', 'item']","[': Powder Coated', ': Workbench']",b22
6460,ID_2912,"Shelving, Open, Add-On, Steel, 123""","['finish', 'green_certified', 'item', 'gauge', 'shelf_count', 'green_environmental_attribute', 'color']","[': Powder Coated', ': GREENGUARD Certified', ': Shelving Unit', ': 18', ': 5', ': Minimum 30% Post-Consumer Recycled Content', ': Blue and Gray']",b22
6459,ID_498,"Shelving, Open, Add-On, Steel, 87""","['finish', 'green_certified', 'item', 'gauge', 'shelf_count', 'green_environmental_attribute', 'color']","[': Powder Coated', ': GREENGUARD Certified', ': Shelving Unit', ': 20', ': 8', ': Minimum 30% Post-Consumer Recycled Content', ': Blue and Gray']",b22
6458,ID_16648,"Shelving, Open, Starter, Steel, 87""","['finish', 'green_certified', 'item', 'gauge', 'shelf_count', 'green_environmental_attribute', 'color']","[': Powder Coated', ': GREENGUARD Certified', ': Shelving Unit', ': 20', ': 8', ': Minimum 30% Post-Consumer Recycled Content', ': Gray']",b22
6273,ID_1019,"Wardrobe Locker, Assembled, One Tier, 36"" Overall Width","['finish', 'assembledunassembled', 'tier', 'item', 'locker_door_type']","['Powder Coated', 'Assembled', 'One', 'Wardrobe Locker', 'Solid']",b22
6268,ID_12950,"Bin Cabinet, 78 In. H, 72 In. W, 24 In. D","['finish', 'assembledunassembled', 'item', 'gauge', 'door', 'color']","[': Powder Coated', ': Assembled', ': Bin Cabinet', ': 14 ga.', ': Solid', ': Black']",b22
5418,ID_2657,"Screw Machine Drill, 15.70mm, Carbide, WD1","['drill_bit_material', 'drill_bit_material', 'item', 'coolant', 'grade']","[': Metric', ': Solid Carbide', ': Screw Machine Drill Bit', ': No', ': General Purpose']",b22
5157,ID_10800,"Collet Chuck, ER32, HSK50A, 2.950 in. Proj","['dimension', 'coolant', 'item']","['Decimal Inches', 'No', 'Collet Chuck']",b22
6559,ID_6271,"3/8"" Insulated Ratcheting Wrench, Double Box End, SAE, Number of Points: 12","['finish', 'sae_or_metric', 'number_of_points']","['Matte', 'SAE', '12']",b22
6558,ID_10240,"1-1/16"" x 1-1/4"" Double Open End Wrench, SAE, Satin","['finish', 'sae_or_metric']","['Satin', 'SAE']",b22
10798,ID_2092,"CLEAR LED SIDE MARKER FOR BZ W210, W/5 LEDs","['payment_terms', 'fob_port', 'lead_time']","['T/T', 'KEELUNG, TAIWAN', '30 DAYS']",b22
10799,ID_17852,"FOG LAMP ASSY FOR E39, (PROJECTOR & LED RING)","['payment_terms', 'fob_port', 'lead_time', 'color']","['T/T', 'KEELUNG, TAIWAN', '30 DAYS', 'BLACK']",b22
10800,ID_4069,ROOF SPOILER (LORINSER) FOR BZ W221,"['payment_terms', 'fob_port', 'lead_time', 'color']","['T/T', 'KEELUNG, TAIWAN', '30 DAYS', 'GREY']",b22
10812,ID_4852,Oil pump gears for trucks,"['payment_terms', 'min_order', 'fob_port']","['T/T or L/C', '300pcs', 'Taichung']",b22
5462,ID_10836,"Impact Socket Set, 1/2 In Dr, 25 pc","['drive_size', 'finish', 'sae_or_metric', 'drive_size']","[': 1/2""', ': Black Oxide', ': Metric', ': Square']",b22
5461,ID_2755,"1-3/8"" Steel Crowfoot Socket Wrench with 3/8"" Drive Size and Chrome Finish","['drive_size', 'finish', 'sae_or_metric']","['3/8""', 'Chrome', 'SAE']",b22
11213,ID_6083,Mini glue gun,"['power', 'fob_port', 'lead_time', 'voltage', 'color']","['10W', 'Kaohsiung', '30 days', '100-240V', 'Black']",b22
8176,ID_9665,"Fixed Work Table, Steel, 60"" W, 36"" D",['item'],[': Work Table'],b22
6759,ID_9120,Rectangular-tenon Jointer,"['fob_port', 'lead_time', 'min_order']","['Taichung Harbor', '30 days', '1']",b22
8177,ID_17574,"Extension Ladder, Aluminum, IA ANSI Type, 36 ft.",['item'],['Extension Ladder'],b22
8179,ID_14696,"Honeywell Gold Mirror Safety Glasses, Scratch-Resistant, Wraparound","['item', 'lens']","[': Safety Glasses', ': Polycarbonate']",b22
6757,ID_9511,Mitsubishi Piston Ring - S6R2,['fob_port'],['FOB TAIWAN'],b22
6756,ID_17398,Piston Pumps,['fob_port'],['Keelung'],b22
6755,ID_3234,6 usb desktop charger QC 2.0 6 USB 5.4 to 7A Auto ID Quick and Stable desktop chargers,['fob_port'],['Shenzhen'],b22
6760,ID_3843,2 Way Electric Staple Gun,"['fob_port', 'lead_time', 'min_order', 'color']","['Taiwan', '45 days', '500 pcs', 'Black']",b22
6754,ID_14370,Hydraulic Briquette Press Machine,['fob_port'],['Taichung'],b22
6753,ID_19153,"Dining table, Dining chair, Glass table, Tube furniture, Dining furniture, Hard PVC Leather Chair",['fob_port'],['Taichung'],b22
6752,ID_17286,"Chinasafe Electronic Equipment Co.,Ltd",['fob_port'],['Shenzhen'],b22
5460,ID_2615,"Proto # J5324MCF ( 19C326 ) - Crowfoot Socket, Open End, 1/2"" Drive, 24mm, Each","['drive_size', 'finish', 'sae_or_metric']","['1/2""', 'Chrome', 'Metric']",b22
6751,ID_8076,Motorized Treadmill,['fob_port'],['Taichung'],b22
6761,ID_12103,Lopper,"['fob_port', 'min_order']","['Taichung Port', 'Negotiable']",b22
4031,ID_10957,"Shenzhen Hyleton Technology Co. ,Ltd","['color', 'min_order', 'fob_port']","['black', '100 Pieces', 'Shenzhen']",b22
4018,ID_5932,Architectural House Number,"['color', 'lead_time', 'payment_terms', 'fob_port']","['Satin', '45-60 days', 'T/T or L/C', 'FOB Taiwan']",b22
3950,ID_5429,CNC Rubber Roller Grinder,"['color', 'fob_port']","['White', 'Taichung Port']",b22
16496,ID_14826,Blackhawk™ By Proto® BW-1177FP,"['warranty', 'number_of_points']","['Lifetime', '12']",b22
8306,ID_7560,Auto-Alternator Capacitor,"['lead_time', 'payment_terms', 'fob_port']","['45 days', 'L/C, T/T', 'FOB Taiwan']",b22
8909,ID_6162,"Acrylic Shower Tray, Reinforced with Fiber Glass","['min_order', 'fob_port']","['100 Pieces', 'Shanghai']",b22
15508,ID_7256,"3/4 Inch Drive, 1-9/16 Inch Standard Hand Socket","['type', 'number_of_points']","['Standard', '12']",b22
10794,ID_6353,Quadruple-door Bookcase,"['payment_terms', 'fob_port']","['T/T, L/C', 'Taichung']",b22
9669,ID_18286,"Ratcheting Wrench, Proto, JSCRM14T","['numberofitems', 'location', 'ships_to', 'number_of_points']","['1,', 'United States,', 'US & many other countries,', '12,']",b22
6522,ID_16507,"1-1/2"" Steel Crowfoot Socket Wrench with 1/2"" Drive Size and Chrome Finish","['finish', 'number_of_points']","['Chrome', '12']",b22
10795,ID_1029,Window Regulator,"['payment_terms', 'fob_port']","['TT', 'Taichung']",b22
15990,ID_9367,"Shrink Chuck, 3mm Hole Dia., HSK32E","['use', 'item', 'balanced_to_rpm', 'coolant']","[': Shrinking Tools', ': Shrink Chuck', ': 25, 000', ': Yes']",b22
8439,ID_4221,"Bolle Clear Safety Glasses, Anti-Fog, Scratch-Resistant, Half","['lens', 'item']","[': Polycarbonate', ': Safety Glasses']",b22
8178,ID_17252,"Screw Machine Drill Bit, 19/32in., 15.08mm","['item', 'drill_bit_material', 'grade']","[': Screw Machine Drill Bit', ': Fractional Inch', ': General Purpose']",b22
6750,ID_9444,Dongguan Tyjin Electronics Co. Ltd,['fob_port'],['Shenzhen'],b22
10796,ID_629,Special Washer,"['payment_terms', 'fob_port']","['T/T', 'Kaohsiung']",b22
8574,ID_15185,"Wardrobe Locker, Assembled, One Tier, 18"" Overall Width","['locker_door_type', 'tier', 'green_certified', 'item', 'color', 'assembledunassembled', 'finish', 'lock_type', 'green_environmental_attribute', 'handle_type']","['Louvered', 'One', 'GREENGUARD Certified', 'Wardrobe Locker', 'Gray', 'Assembled', 'Powder Coated', 'Accommodates Built-In Lock or Padlock', 'Minimum 50% Post-Consumer Recycled Content', 'Recessed']",b22
6493,ID_17677,"Wardrobe Locker, (1) Wide, (1) Opening","['finish', 'locker_door_type', 'tier', 'green_certified', 'item', 'handle_type', 'assembledunassembled', 'lock_type', 'green_environmental_attribute', 'color']","[': Powder Coated', ': Louvered', ': One', ': GREENGUARD Certified', ': Wardrobe Locker', ': Recessed', ': Unassembled', ': Accommodates Built-In Lock or Padlock', ': Minimum 50% Post-Consumer Recycled Content', ': Gray']",b22
2258,ID_8326,White 12-LED Wireless Motion-Activated Weatherproof Porch Light,"['certifications_and_listings', 'bulb_base', 'glass_type', 'battery', 'color_temperature', 'color', 'color_rendering_index', 'bulb_base']","['No Certifications or Listings', 'Integrated LED', 'Clear', 'Battery', 'Bright White', 'White', '80', 'Other']",b23
1014,ID_17042,Universal Jumbo Deluxe Metal Bookends,"['base_type', 'color']","['Nonskid', 'Black']",b23
6513,ID_5575,Stainless Steel Contemporary Adjustable Kitchen Tap Chrome Finish T1709,"['finish', 'number_of_handles']","['Chrome', 'Single Handle']",b23
9486,ID_906,"uxcell Uxcell carbon brush 20mm x 6mm x 5mm for Generic Electric Motor, 2-Pack",['number_of_handles'],['1'],b23
9489,ID_11215,WS Bath Collections Steel Bath/Shower Mixer in Stainless Steel,"['number_of_handles', 'assembly', 'mount', 'handle_material']","['1', 'No Assembly Required', 'Wall Mounted', 'Metal']",b23
9490,ID_12550,Festool 495024 Sys-Toolbox Open Top Systainer with Handle,"['number_of_handles', 'battery', 'color']","['1', 'No', 'White']",b23
9491,ID_10941,"Wagner 0503008 HT1000 1,200-watt Heat Gun","['number_of_handles', 'battery', 'power_source', 'date_first_available', 'california_residents', 'size', 'color']","['1', 'No', 'ac', 'September 14, 2004', 'Click here for Proposition 65 warning', '1', 'Multicolor']",b23
9492,ID_9224,"SE - Pin Vise Set, 4 Pc - 846PV","['number_of_handles', 'date_first_available', 'battery']","['1', 'February 13, 2005', 'No']",b23
9494,ID_9341,Ceiling Fan Pull Chain Set,"['number_of_handles', 'finish', 'number_of_items', 'battery', 'color']","['2', 'Brushed', '2', 'No', 'Nickel']",b23
1013,ID_3936,Original Xiaomi Yeelight LED Smart Bulb (Color Version) E27 9W 600 Lumens Mi Light Smart Phone WiFi Remote Control Adjustable Brightness Eyecare Light for iOS Android Phone,['base_type'],['E27'],b23
9495,ID_9622,"Chrome Instant Hot Water Dispenser, Single Handle with 3-Year In-Home Warranty - Tank Included","['number_of_handles', 'installation_type', 'theme']","['1', 'Deck Mounted', 'Traditional']",b23
9496,ID_381,Case 2864 Blue Bone 61749L SS Mini Copperlock Knife,"['number_of_handles', 'number_of_items', 'battery', 'color']","['1', '1', 'No', 'Blue']",b23
9497,ID_2553,SE MT3001 Deluxe Butane Power Torch with Built-In Ignition System,"['number_of_handles', 'number_of_items', 'california_residents']","['1', '1', 'Click here for Proposition 65 warning']",b23
4050,ID_15489,Stanley® Pocket Knife Blade - 10 Pack (11-041),"['color', 'number_in_package']","['Silver', '1 pk']",b23
9259,ID_7293,"Dremel 428-02 3/4"" Carbon Steel Brushes (2PK)",['number_in_package'],['2 pk'],b23
15062,ID_8469,Hillman No 10 X 1in Brass Wood Screws (7284) - 10 Pack,"['thread_type', 'number_in_package']","['Coarse', '3 pk']",b23
9493,ID_1045,T&S Brass Bed Pan Washer with 0.5'' IPS Female Inlet,"['number_of_handles', 'finish', 'handle_included', 'mount', 'number_of_faucet_holes', 'color']","['2', 'Chrome', 'Yes', 'Wall-mount', '1', 'Stainless Steel']",b23
11210,ID_17312,MZ E90 10W 600lm White LED Angel Eyes Fog Light for BMW,"['power', 'color_temperature']","['10W', '6500K']",b23
9487,ID_10467,"Enkay 149-1C 1-Ounce Polishing Compound Kit, Carded, 6-Piece",['number_of_handles'],['1'],b23
7978,ID_14509,26W Equivalent Bright White R30 4-Pin Plug-in CFL Replacement LED Vertical Light Bulb,"['indooroutdoor', 'bulb_base', 'color_temperature', 'bulb_base', 'color_rendering_index', 'number_in_package']","['Indoor', 'Reflector', 'Bright White', 'Flood and Spot', '80', '1']",b23
3848,ID_1568,"Led Clip Reading Light, Raniaco Reading Lamp, USB Rechargeable, Touch Switch Bedside Book Light with Good Eye Protection Brightness by RANIACO","['color', 'color_temperature', 'bulb_base']","['White', '6000K', 'LED']",b23
3914,ID_11214,L 58 W/965,"['color', 'family', 'packaging', 'energy_efficiency_class', 'color_temperature']","['-', 'Fluorescent lamps', 'piece x (Packaging unit)', 'B', '6500']",b23
4036,ID_4326,LF06S-840-P,"['color', 'model', 'family', 'packaging', 'voltage', 'color_temperature', 'lamp_type']","['White', '-', 'Fibre optic', 'piece x (Packaging unit)', '-', '4000', '-']",b23
7979,ID_245,5-Watt Incandescent Xenon T3 Long Life Clear Flood Light Bulb,"['indooroutdoor', 'color_temperature', 'bulb_base', 'number_in_package']","['Indoor/Outdoor', 'Bright White', 'Other', '1']",b23
4410,ID_11640,LUMILUX T8,['color_temperature'],['2700 K'],b23
