,titles,keys,cluster_num
8101,6822P103C110100 - Intermec 6822 Portable Bar code Printer,"['recommended_use', 'print_color', 'form_factor', 'product_type']",2
8084,Details about Ray Ban RB 3507 136/N5 51mm Clubmaster Aluminum Black Gold Polarized Sunglasses,"['protection', 'lens_color', 'frame_material', 'frame_color']",2
8079,AIR-CAP3502E-E-K9 - Cisco 3500 Access Point,['product_type'],2
8078,3.1 GPM Natural Gas Digital Panel Tankless Water Heater,"['certifications_and_listings', 'finish_family', 'automatic_shut-off', 'indooroutdoor', 'fuel_type']",2
8077,MC9097-KHTHJFHA6WW - Symbol MC9097-K Hand Held Computer,['battery_type'],2
8050,Cartier W7100015 Calibre Automatic Steel Men's Skeleton Caseback Watch New Orig,"['age_group', 'watch_shape', 'ships_to', 'band_material', 'face_color', 'location', 'case_color', 'display', 'band_color', 'age', 'case_finish']",2
8051,"Mag 1 Premium Chlorinated Brake Parts Cleaner, 19-oz.","['width', 'hazmat']",2
8053,"ÐŸÐ¾Ð´Ñ€Ð¾Ð±Ð½Ñ‹Ðµ ÑÐ²ÐµÐ´ÐµÐ½Ð¸Ñ Ð¾ Apple iPhone 6S 4.7"" 16GB GSM Phone 4G LTE (T-Mobile) Smartphone - SRB","['contract', 'ððññðñðððµ_ñðððñð', 'operating_system', 'network']",2
5240,#12 x 2 in. Stainless-Steel Oval-Head Phillips Sheet Metal screw (2-Pack),"['primary_use', 'fastener_thread_type', 'finish', 'fastenerconnector_material', 'size', 'indooroutdoor', 'measurement_standard', 'screw_length', 'self_tapping', 'self_drilling', 'coated', 'head_style', 'drive_style', 'finish_family', 'fastener_type', 'package_quantity', 'fastener_plating']",2
8058,StarTech.com USB DVI KVM Console Extender w/ Serial & Audio Over MM Fiber - 2km,"['form_factor', 'graphic_mode', 'usb', 'product_type', 'connectivity_technology', 'environmental_certification']",2
5237,Audi S4 Avant,"['doors', 'owners']",2
8061,"Mediabridge Ethernet Cable (25 Feet) - Supports Cat6 / Cat5e / Cat5 Standards, 550MHz, 10Gbps - RJ45 Computer Networking Cord (Part# 31-399-25B )",['color'],2
5221,D-Link DES-1008E 8 Port Desktop Switch,"['humidity_range_operating', 'data_link_protocol', 'service_support', 'form_factor', 'connectivity_technology', 'service_support_details', 'device_type', 'power_device', 'enclosure_type']",2
8062,"Winsome Wood 92382 Terrace Storage Three-Tier Shelf with Two Large Baskets, 3 Piece",['finish'],2
8065,"HP Proliant DL380 G7, 1x Intel Xeon Quad Core E5640 2.66Ghz, 32Gb DDR3 ECC, 2x 450Gb SAS, RAID P410I, 1x Surse, DVD-ROM","['unitate_optica', 'chipset']",2
8068,Supermicro SuperServer 2028TP-DNCR Barebone System - 2U Rack-mountable - Intel C612 Express Chipset - 2 Number of Node(s) -,"['height_rack_units', 'processor_socket', 'server_scalability', 'hard_drive', 'networking', 'processor']",2
8071,"Sony KD50SD8005BU 50"" Freeview HD and YouView HD Smart 4K Ultra HD Curved TV - Black","['3d', 'screen_type', 'energy_efficiency_class']",2
8073,2014 Nissan Maxima 3.5 S Sedan,"['engine_displacement', 'front_hiproom', 'max_seating_capacity', 'engine_torque', 'cargo', 'electronic_stability', 'door_mirrors', 'number_of_valves', 'front_dual_zone_ac', 'rear_shoulder_room', 'drive_type', 'rear_seats']",2
8074,Epson S050193 Cyan Toner Cartridge - New & Original,"['oemcompatible', 'page_yield', 'type', 'page-yield', 'device_types', 'color', 'colors', 'supply_type']",2
8075,E261690 - Elo 2020L Touch screen Monitor,"['color', 'product_type']",2
8076,"ASUS VS238H-P 23"" Full HD 1920x1080 2ms HDMI DVI VGA Back-lit LED Monitor","['max_screen_resolution', 'operating_system', 'color']",2
8064,Canon EOS 80D Digital SLR Camera Body (Black),"['focus_type', 'optical_zoom', 'batteries', 'flash_type', 'digital_zoom', 'display', 'maximum_shutter_speed', 'configuration', 'continuous_shooting_speed', 'compatible_mountings', 'external_memory_included', 'model_year', 'usb_20', 'flash_memory_type', 'photo_sensor_technology', 'optical_sensor_resolution', 'lens_type', 'color', 'optical_sensor_technology']",2
8159,Vidpro Power 2000 COMP-1 Digital Memory Case - for 4 CompactFlash Memory Cards #COMP1,"['free_shipping', 'features']",2
8104,"3M Transparent Glossy Tape, 3/4"" x 1296"", 1"" Core, Clear","['core_size', 'finish', 'colors', 'dispenser_included']",2
5217,"Trapper® Pocket & Prong Portfolio, 3 Fasteners, Letter Size, Assorted Colors Item # 337237","['sheet_size', 'color', 'number_of_pockets', 'number_of_fasteners', 'quantity']",2
8134,BGP323 GRN195--2S/740 I DM FG AL SI P3-7,"['dimmable', 'minimum_order', 'optical_coverlens_material', 'driverpower_unittransformer', 'optic_type', 'housing_material', 'family', 'mech_impact_protection_code', 'ingress_protection_code', 'cable', 'optic_material', 'ambient_temperature_range', 'pieces_per_pack', 'coating', 'optical_coverlens_type', 'glow-wire_test', 'lamp_colour_temperature', 'lamp_colour_code', 'colour', 'protection_class_iec', 'standard_packaging', 'packs_per_outerbox']",2
8135,Nikon Coolpix S8000 14 MP Digital Camera with 10x Optical Vibration Reduction (VR) Zoom and 3.0-Inch LCD (Silver),"['focus_type', 'external_memory_included', 'expanded_iso_maximum', 'form_factor', 'self-timer', 'photo_sensor_technology', 'color', 'flash_type', 'digital_zoom', 'video_capture_format', 'continuous_shooting_speed', 'display_fixture_type', 'usb_20', 'image_stabilization', 'maximum_horizontal_resolution', 'expanded_iso_minimum', 'focus_description', 'image_aspect_ratio', 'hdmi_type', 'optical_sensor_resolution', 'optical_sensor_technology', 'viewfinder_type', 'display_resolution_maximum', 'weather_resistance', 'optical_zoom']",2
8136,Fabnil Party Wear Green Colored Net Semi-stitched Lehnga Choli ( St1005-314a ),['warranty'],2
5200,2008 FORD F-150 XLT,"['model', 'year', 'fully_automatic_headlights', 'overhead_console', 'occupant_sensing_airbag', 'cd_player', 'front_reading_lights', 'power_door_mirrors', 'driver_door_bin', 'drive_type', 'low_tire_pressure_warning', 'color', 'transmission']",2
8139,IBM 90Y9355 System X Network Adapter 4 Ports,"['length', 'width', 'height']",2
8141,"BD147L0045811 HDD 3.5"" SCSI 120GB-600GB",['warranty'],2
8142,209127-100 - O'Neil VMP 2000 Portable Bar code Printer,"['recommended_use', 'print_color', 'product_type', 'number_of_pins']",2
8143,2010 BMW Z4 2.5I,"['year_register', 'locations', 'engine', 'year', 'transmission', 'mileage', 'color']",2
8145,PNY 64GB TURBO FLASH DRIVE USB 3.0,"['host_interface', 'product_type', 'form_factor']",2
5197,Ray Ban Wayfarer RB2140 50-22 Special series Sunglasses In Red Beige Gray Gradient 1085 3F,['frame_size'],2
8148,Konica Minolta 8938615 Toner,"['oemcompatible', 'device_types', 'page-yield', 'colors', 'supply_type']",2
5194,ADDON 647897-S21-AMK 8GB DDR3 1333MHZ 2RX4 RDIMM HP 647877-B21 647877-S21,"['signal_processing', 'product_name', 'form_factor', 'memory_technology', 'product_type']",2
5193,Braga Black 7-3/4 in. x 7-3/4 in. Ceramic Floor and Wall Tile (10.76 sq. ft. / case),"['product_thickness_mm', 'tile_material', 'tile_finish', 'dcof_rating', 'number_of_tiles_per_case', 'commercial_residential', 'break_strength_lb', 'suggested_grout_line_size', 'style_type', 'color_family', 'approximate_tile_size', 'flooring_product_type']",2
8152,HP Z2 Mini 3.4GHz Core i7 Microsoft Windows 7 Professional 64-bit Edition Windows 10 Pro,"['spindle_speed', 'ram_technology', 'energy_star_qualified', 'color', 'audio_output_type', 'processor_generation', 'number_of_cores', 'hard_drive_interface', 'processor_type']",2
5190,2012 Chevrolet Cruze LT,"['interior_color', 'fuel_type', 'model', 'year', 'phone', 'transmission', 'mileage']",2
5202,"Pendaflex Expansion Folders, 2 Fasteners, Straight Cut, End Tab, Manila, 50/Box","['video_game_platform', 'age_range', 'color']",2
8132,Certified 2015 Volkswagen Passat 1.8T SEL Premium Sedan in Burlington NC,"['engine_displacement', 'front', 'regular_unleaded']",2
8130,"HP Proliant DL360 G6, 2 x Intel Xeon SIX Core X5650- 2.66 GHz, 32Gb DDR3 ECC, 2x 450Gb SAS, Raid P410i/onboard, 2 surse",['chipset'],2
8129,DIP D39 Wicked Chrome 22x9.5 5-115/5-127 18mm 78.3mm,"['availability', 'offset', 'finish', 'quantity', 'shipping']",2
8110,Frontier Gold 2 ft. x 3 ft. Indoor Area Rug,"['construction', 'backing_material', 'cleaning_instructions', 'rug_weave', 'rug_material', 'approximate_rug_size', 'color_family', 'features', 'area_rug_pattern', 'area_rug_style', 'flooring_product_type']",2
8111,"HP 1 TB 2.5"" Internal Hard Drive - SAS - 7200rpm","['product_type', 'drive_interface', 'drive_type', 'device_supported', 'drive_width']",2
8112,Smeg 50's Retro Design FAB32UWHLN 11.7 cu. ft. Bottom Freezer Refrigerator,"['counter_depth', 'cantilever_shelves', 'undercounter', 'energy_star_rated', 'reversible_doors', 'size', 'sabbath_mode', 'door_style', 'no_of_door_bins', 'amps', 'split_shelves', 'gallon_door_storage', 'glass_door', 'type_of_shelves', 'no_of_shelves', 'adjustable_door_bins', 'digital_temperature_control', 'type', 'ada_compliant', 'door_color', 'cabinet_color']",2
8113,"Kipp 3/4""-16 Indexing Plunger with Pull Knob, Stainless Steel, Extended Locking Pin Not Hardened - Style A (1/Pkg.), K0630.211412AO","['package_quantity', 'product_type', 'measurement_type']",2
5215,Bushnell AR Optics 4.5-18x 40mm Obj,"['eye_relief', 'finish', 'reticle', 'objective']",2
5214,"1/2"" Dia x 7/16"" Shank HSS 3 Flute Interchangeable Pilot Counterbore",['number_of_flutes'],2
5213,"Sauder® Heritage Hill Open Bookcase, Classic Cherry Item # 587246","['furniture_style', 'assembly', 'total_number_of_shelves', 'number_of_adjustable_shelves']",2
5220,Shuttle XPC nano NC02U Desktop Computer - Intel Celeron 3855U 1.60 GHz DDR3L SDRAM - Mini PC Item # 146273,"['form_factor', 'features', 'total_number_of_usb_ports', 'memory_type', 'graphics_type', 'processor_type', 'graphics_memory_technology']",2
5212,Electro-Voice ND66 Condenser Cardioid Instrument Microphone,"['wiredwireless', 'polar_pattern', 'connector_type']",2
8119,"2017 Toyota RAV4 XLE for sale in Wilson, North Carolina, United States","['power_options', 'transmission', 'options', 'year', 'trim', 'interior_color', 'type', 'number_of_cylinders', 'model', 'fuel', 'color']",2
5211,"IBM Black Toner Cartridge for HP laserjet 4, 4m, 4+, 4m+, 5, 5m, 5n","['package_type', 'product_name', 'print_technology', 'product_type', 'print_color']",2
5209,VOLKSWAGEN TOUAREG 3.0 V6 TDI Altitude 5dr Tip Auto (2007),"['interior', 'previous_owners', 'exterior']",2
5208,2003 Jaguar XJ6,['engine_size'],2
5207,TOSHIBA Laptop External Battery (97 / 97 Wh Light Blue 27000 / 27000 mAh Li-ion 12-24 V),"['cell_material', 'rate', 'colour', 'input_voltage']",2
5205,140-801-00000 - Zebra 140Xi4 Bar code Printer,['product_type'],2
8127,"Lenovo LI2223s 21.5"" LED LCD Monitor - 16:9 - 7 ms - Refurbished","['response_time', 'backlight_technology', 'color_supported', 'http', 'brightness', 'color', 'screen_mode']",2
8118,HID-PV m 35 /I CDM 220-240V 50/60Hz,"['minimum_order', 'family', 'packing_configuration', 'pieces_per_pack', 'standard_packaging', 'packs_per_outerbox']",2
7832,SYBA Multimedia Bluetooth Wireless Headset with Microphone,"['connectivity_technology', 'sound_mode', 'product_type', 'wireless_technology']",2
4929,Country Grove Deep Blue Sea 5 ft. x 8 ft. Area Rug,"['construction', 'backing_material', 'cleaning_instructions', 'rug_weave', 'rug_material', 'approximate_rug_size', 'color_family', 'features', 'area_rug_pattern', 'flooring_product_type']",2
4925,Square D - 3 Position Selector Switch Operator - Schneider Electric - 9001KS63B,"['ships_to', 'numberofitems']",2
4676,Mercedes-Benz E-Class E250 Sport (A),"['seating_capacity', 'ground_clearance', 'type']",2
9241,Stanley® Pocket Knife Blade - 10 Pack (11-041),"['color', 'number_in_package']",2
4673,"Ansmann NiMH Rechargeable AA Batteries, 2850mAh","['size', 'terminal_type', 'chemistry']",2
4672,"Brenton Studio® Battista Low-Back Task Chair, Black Item # 494272","['lumbar_support', 'chair_back_style', 'assembly_required', 'frame_construction', 'arms', 'waterfall_seat_cushion', 'seat_material', 'levelers', 'adjustable_back_height', 'adjustable_tilt_tension', 'adjustable_arm_height', 'adjustable_tilt_angle', 'tilt_lock', 'chair_back_material', 'adjustable_arm_width', 'synchro_tilt', 'adjustable_forward_tilt', 'recommended_daily_usage', 'multiple_adjustments', 'material_color', 'frame_color', 'adjustable_back_angle', 'leg_caps', 'adjustable_height']",2
9247,TD1120-BK-90 - Datalogic TD1100 Bar code Scanner,"['product_type', 'color']",2
9248,"Schneider Electric / Square D 8903SYG17V02 Mechanically Held Lighting Contactor; 3-Pole, 400 Amp, 110/120 Volt AC Coil At 50/60 Hz","['mounting', 'mfrvendor', 'number_of_poles', 'eu_rohs_indicator', 'select_code', 'enclosure', 'standard']",2
4669,Eaton 9PX 8kVA Tower/Rack Mountable UPS - 7.2 kW - 8000 VA - with 11 kVA Extended Battery,"['warranty', 'green_compliance_certificateauthority']",2
9251,"Nike Men's Zoom Winflo 2, RACER BLUE/METALLIC SILVER-MID NAVY-WHIT, 9 M US","['product_type_name', 'department', 'package_quantity', 'binding', 'product_group']",2
4667,Silverstone Tek Grandia Series Aluminum HTPC for ATX/Micro-ATX/SSI-CEB Computer Case GD10B,['binding'],2
4666,"Hallowell 800 Series Stationary Combination Cabinet, 48""W x 24""D x 78""H, Parchment, Single Tier, Double Solid Door, 1-Wide, Assembled","['certifications', 'assembly', 'returnable', 'series', 'color']",2
9255,2017 Nissan Maxima 3.5 SV Sedan,"['wireless_phone_connectivity', 'roadside_assistance_coverage', 'rear_legroom', 'display', 'cylinder_configuration', 'max_seating_capacity', 'front_headroom', 'exterior_body_width', 'rear_shoulder_room', 'suspensionhandlingfront_tires', 'specs_and_dimensionscompression_ratio', 'front_legroom', 'rear_tires', 'rear_seats', 'engine_displacement', 'corrosion_perforation_warranty', 'recommended_fuel', 'front_hiproom', 'seats_and_trim', 'interior_maximum_cargo_volume', 'rear_headroom', 'powertrain_warranty', 'exterior_height', 'engine_torque', 'interior_cargo_volume', 'wheelbase', 'engine_location', '1st_row_lcd_monitors', 'rear_hiproom', 'engine_horsepower', 'drive_type', 'number_of_valves', 'front_shoulder_room', 'amfm_radio', 'fuel_tank_capacity']",2
9256,"Igus® CF9-02-12 Chainflex® CF9 Control Cable, 24 Gauge, 300V Max., TPE, 0.31"" OD",['color'],2
4665,"Item # 9001KS34K1E36, 30mm Selector Switch, Key Operated - Spring Return","['knob_type', 'csa_file', 'lens_color', 'knob_color', 'operator_type', 'number_of_operators', 'light_module_supply_voltage', 'light_module_type', 'number_of_positions', 'lens_type']",2
9258,"RedVision RVX18-IR-W X-Series Dome / PTZ Camera, 18X Zoom With Built In IR And Wiper","['dome_type', 'color_type', 'indooroutdoor', 'resolution_tvl']",2
9260,"ER308L-045-01T Welding Rod, ER308L, 1/20 In Dia., 1 lb.","['ships_to', 'location', 'numberofitems']",2
9239,DeWalt DEWALT DWD220 1/2-Inch VSR Pistol Grip Drill with E-Clutch Anti-Lock Control,"['chuck_size', 'case_included']",2
9262,Superb Choice 65W TOSHIBA Satellite A105-S2131 Laptop AC Adapter,['input'],2
9238,"Lenovo ThinkVision P27 27"" LED LCD Monitor - 16:9 - 6 ms Item # 253317","['integrated_speakers', 'product_line', 'brightness', 'color', 'quantity', 'backlight_technology', 'aspect_ratio', 'horizontal_viewing_angle', 'energy_star']",2
9233,"Klever Fixed Blade 5-3/4"" Safety Cutter, 10 PK - KCJ-2Y","['handle_color', 'in', 'handle_material']",2
9215,"PC HP DC5800 Desktop, Intel Core2Duo E7500, 2.93Ghz, 4Gb DDR2, 160Gb HDD, DVD-RW","['tip_ram', 'unitate_optica']",2
9216,2012 SUZUKI SWIFT Sport FZ Sport Hatchback 5dr CVT 7sp 1.6i with 77286kms. Located in Sydney NSW,"['rim_size_rear', 'rim_size_front', 'height', 'fuel_capacity', 'fuel_consumption', 'ron', 'engine', 'width', '0-100_kmh', 'cylinders', 'fuel_delivery', 'release_date', 'length', 'fuel_type', 'transmission', 'fuel_combined']",2
9217,Aston Martin V8 Vantage 4.3 2dr Coupe (2006),"['interior', 'previous_owners', 'exterior']",2
9218,"Eaton 10250TC8N 30mm Lens, Green, Indicator","['color', 'category', 'mfr', 'mounting']",2
9219,27.75 in. x 53.25 in. 70 Series Pro Double Hung White Vinyl Window,"['energy_star_qualified', 'frame_material', 'grid_pattern', 'hardware_colorfinish_family', 'exterior_colorfinish_family', 'window_type', 'interior_colorfinish_family', 'number_of_locks', 'solar_heat_gain_coefficient', 'lock_type', 'u-factor']",2
9220,Silver Table Lamp,"['shade_material', 'general_style', 'price']",2
4685,Michael Kors MK3148 Women's White Dial Stainless Steel Bracelet Crystal Watch,"['crown', 'crystal', 'band_material', 'movement', 'dial_color', 'case_color', 'case_material']",2
9222,"DYMO® D1 High-Performance Polyester Removable Label Tape, 3/8"" x 23 ft, Blue on White (DYMO® 40914) - New & Original","['type', 'global_product_type']",2
4683,"Sandvik Coromant 870-1350-13L16-3 CoroDrill 870 Exchangeable Tip Drill, 0.5315"" Drill Tip Minimum, 0.5508"" Drill Tip Maximum, 2.278"" Functional Length, 1.85"" Body Length",['package_weight'],2
9225,Apple iPhone 5 MD640LL/A 32GB AT&T T-Mobile Factory Unlocked Black Smartphone,"['camera_resolution', 'contract', 'operating_system', 'lock_status', 'network', 'color']",2
9226,3M 03618 Solvent - Spray 12 oz Aerosol Can,"['product_form', 'package_type']",2
4681,"Khushali Fashion Set Of 4 Easy Dry Crepe Dress Material (gajari,black,multi) ( 2 Tops, 1 Bottom & 1 Dupatta) - Nkfsks77014",['dupatta_fabric'],2
9230,1 in. x 8 in. x 8 ft. Premium Eastern White Pine Shiplap S1S & 3/4 Rufferhead Siding (3-Piece Box),['color_family'],2
9231,"Sunforce 82183 - 180 LED Solar Motion Light, triple head, 1200 Lumens","['ships_to', 'location', 'free_shipping', 'color']",2
9232,Minuteman MMS Series 10 Outlet Surge Suppressor,['warranty'],2
9234,Dell Latitude E6520 Laptop I7-2640m 4gb 320gb Win 7 Pro 1 Yr Wty B V.aaw,"['product_line', 'operating_system_edition', 'type', 'graphics_processing_type', 'platform', 'operating_system', 'storage_type']",2
9263,"Apple iPad Air 2 Wi-Fi + Cellular - tablet - 128 GB - 9.7"" - 3G, 4G","['color_category', 'sim_card_type', 'technology', 'qty', 'packaged_quantity', 'humidity_range_operating', 'pixel_density', 'support_details_service_included', 'support_details_full_contract_period']",2
