,titles,keys,cluster_num
5327,"Breeding Bio Insecurity: How U.S. Biodefense Is Exporting Fear, Globalizing Risk, and Making Us All Less Secure",['hardcover'],-1
11457,Phagocytosis and Phagosomes: Methods and Protocols (Methods in Molecular Biology),['hardcover'],-1
11381,War With Russia,['hardcover'],-1
11148,Venomous: How Earth's Deadliest Creatures Mastered Biochemistry,['hardcover'],-1
7657,Paisley,['fastening'],-1
1518,Special British Style Mens Shoes Lace Up Black Leather Snow Boots Warm Fur Lin Stylish 8,['fastening'],-1
4359,"Dune Bridal Collection Diamond Embellished Pointed Toe Court Shoes, Ivory",['heel_type'],-1
1600,Details about Versace Eros Mini Gift Set EDT Cologne for Men + Shower Gel + ASB New In Box,['fragrance_type'],-1
7737,GIRLS' DENALI THERMAL SCARF,['care_instructions'],-1
7438,Zorro Costume,['care_instructions'],-1
7500,Scott Barber Men's Roll Neck Striped Sweater,['care_instructions'],-1
8431,AX Paris Lace Pencil Dress,['care_instructions'],-1
7938,Maxi Cosi Pebble Plus iSize Baby Car Seat - Sparkling Grey,['care_instructions'],-1
8079,Adult Mickey Mouse Gloves,['care_instructions'],-1
9288,Little Mermaid Child Costume,['care_instructions'],-1
10024,Santa Fe Standard Sham by VHC Brands by VHC Brands,['care_instructions'],-1
5035,Mela London Butterfly Print Shirt Dress,['care_instructions'],-1
4089,All American 910 10.5 Quart Pressure Cooker Canner,"['international_shipping', 'care_instructions']",-1
4168,Briar 2 Piece Pillow Case by VHC Brands by VHC Brands,['care_instructions'],-1
10277,Mestemacher Bread Bread - Organic - Flax Seed - 17.6 Oz - Case Of 12,"['pack_of_', 'product_selling_unit_']",-1
9632,Rainbow Light Remedies For Wellness – Bright Energy – 30 Tablets,"['pack_of_', 'product_selling_unit_']",-1
1170,Born® Leather Fortune Cookie Handbag,['lining'],-1
377,Rainbow Light Iron - Plant Sourced - Certified Organics - 50 Veg Capsules,['pack_of_'],-1
8778,Sorcha Jacket,['lining'],-1
6864,Mercer Medium Leather Crossbody,['lining'],-1
4159,Pacific Coast Textiles Spa Taupe Luxurious Six-Piece Towel Set,['pieces_in_set'],-1
6713,hilo brand otr tyre,['fob_price'],-1
8092,Spear & Jackson Soil Rake (3488J),['manufacturer_guarantee'],-1
2057,Details about Marc New York Mens Eldridge Canvas Chukka Boot Khaki Cinnamon White Size 11,['us_shoe_size_mens'],-1
818,Details about Nike Mens Zoom Cage 2 Sneaker White Black Grey Size 11.5 M,['us_shoe_size_mens'],-1
7499,"Donald J. Pliner ""Rome"" Pointed Toe Pump with Kitten Heel","['insole', 'lining', 'sole']",-1
6240,Strut in WHITE KG KURT GEIGER,['sole'],-1
10291,Cobey in NAVY Miss Kg,['sole'],-1
10967,FANNI - Sandals - water,['sole'],-1
9221,Belle in RED Miss Kg,['sole'],-1
9972,Lucky Brand Maldeev Gored Suede Bootie,"['sole', 'lining', 'insole']",-1
9408,Vince Camuto Ellita Jeweled Suede Thong Sandal,"['lining', 'sole']",-1
1879,Sandals - cognac,['sole'],-1
2238,GAZELLE - Trainers - core black/white/gold metallic,['sole'],-1
1417,TOMS 10th Anniversary Classic Chambray Slip-on - Womens,"['insole', 'sole']",-1
3301,NMD_R1 W PK - Trainers - core black/clear onix/sunset glow,['sole'],-1
7635,Mercer Large Logo Dome Satchel,['lining'],-1
7008,Charles by Charles David Kami Block Heel Suede Sandal,"['lining', 'insole']",-1
1150,Alpen No Added Sugar Muesli Cereal - Case Of 1 - 14 Oz.,"['pack_of_', 'product_selling_unit_']",-1
926,Shady Maple Farms Maple Syrup - Organic - Grade A - Dark - 8.0 Oz - Case Of 12,"['pack_of_', 'product_selling_unit_']",-1
4770,Betty Lou's Nut Butter Balls - Protein Plus - Peanut Butter - 1.7 Oz - 12 Ct,"['pack_of_', 'product_selling_unit_']",-1
5837,"Planet Banksy: The Man, His Work and the Movement He Has Inspired",['hardcover'],-1
6833,"Prime Grill Cookbook, The",['hardcover'],-1
6876,Big Agenda: President Trump s Plan to Save America,['hardcover'],-1
6850,Wedding Toasts I'll Never Give,['hardcover'],-1
7142,Redeemed by Fire: The Rise of Popular Christianity in Modern China,['hardcover'],-1
7000,A Dog's Way Home,['hardcover'],-1
6560,Trout Flies for Rivers: Patterns from the West That Work Everywhere,['hardcover'],-1
6682,Pilgrimage: My Search for the Real Pope Francis,['hardcover'],-1
10519,The Man Who Stole Himself: The Slave Odyssey of Hans Jonathan,['hardcover'],-1
10555,"Emily, Alone: A Novel",['hardcover'],-1
10440,Chasing the Stars,['hardcover'],-1
10692,The Nature of the Future: Dispatches from the Socialstructed World,['hardcover'],-1
10726,Wild Ride: Inside Uber's Quest for World Domination,['hardcover'],-1
10709,Congress's Constitution: Legislative Authority and the Separation of Powers,['hardcover'],-1
10595,The Everything Store: Jeff Bezos and the Age of Amazon,['hardcover'],-1
10233,Not in God's Name: Confronting Religious Violence,['hardcover'],-1
11133,Ball Identification Guide to Greenhouse Pests and Beneficials,['hardcover'],-1
5822,Brown Is the New White: How the Demographic Revolution Has Created a New American Majority,['hardcover'],-1
6420,Arachnids,['hardcover'],-1
6101,Churchill's Ministry of Ungentlemanly Warfare: The Mavericks Who Plotted Hitler's Defeat,['hardcover'],-1
8143,Andrew Geller: Deconstructed: Artist and Architect,['hardcover'],-1
5472,Spectrum Naturals Canola And Olive Oil Blend - Case Of 12 - 32 Fl Oz.,"['pack_of_', 'product_selling_unit_']",-1
4219,Emerald Cove Sea Vegetables - Pacific Kombu - Silver Grade - 1.76 Oz - Case Of 6,"['pack_of_', 'product_selling_unit_']",-1
3843,Nature's Answer Pure Vegetable Glycerin Alcohol Free - 4 Fl Oz,"['product_selling_unit_', 'pack_of_']",-1
8007,Full Length Apron With Pockets,['sleeve'],-1
10410,Women's BCBGeneration Bestro Nude Blush/Tan Patent,['shoe_width'],-1
4365,Lakhani Lemon Blue Mens Sports Shoes (code - 14125l),"['toe_shape', 'sole_material']",-1
7640,The Lightkeeper's Daughters: A Novel,['hardcover'],-1
7612,How Language Began: The Story of Humanity's Greatest Invention,['hardcover'],-1
7168,Entertainment Law,['paperback'],-1
7826,Why Poetry,['hardcover'],-1
7268,Scanning the Pharaohs: CT Imaging of the New Kingdom Royal Mummies,['hardcover'],-1
7320,The Last Innocents: The Collision of the Turbulent Sixties and the Los Angeles Dodgers,['hardcover'],-1
7306,The River Cottage Family Cookbook,['hardcover'],-1
7201,Last Song Before Night,['hardcover'],-1
8280,Dear Mr. You,['hardcover'],-1
7966,"Eco Barons: The Dreamers, Schemers, and Millionaires Who Are Saving Our Planet",['hardcover'],-1
8187,Silencer,['hardcover'],-1
8131,"Gendering Urban Space in the Middle East, South Asia, and Africa",['hardcover'],-1
7521,Biological Rhythms and Photoperiodism in Plants (Environmental Plant Biology Series),['hardcover'],-1
7208,Migration: The Biology of Life on the Move,['paperback'],-1
7462,The World’s Worst Children 2,['paperback'],-1
7472,Winning Low-Limit Hold'em,['paperback'],-1
2803,The Great Transformation: The Political and Economic Origins of Our Time,['paperback'],-1
2847,"Unshaven: Modern Women, Natural Bodies",['paperback'],-1
2708,BLADE's Guide to Making Knives,['paperback'],-1
2695,"The Tyranny of Experts: Economists, Dictators, and the Forgotten Rights of the Poor",['paperback'],-1
2749,The Unwinding: An Inner History of the New America,['paperback'],-1
507,Triumph of the Heart: Forgiveness in an Unforgiving World,['paperback'],-1
707,"The Happiness Project (Revised Edition): Or, Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",['paperback'],-1
41,Inside the Box: A Proven System of Creativity for Breakthrough Results,['paperback'],-1
283,Untold Story: A Novel,['paperback'],-1
198,"Walking Washington, D.C.: 30 treks to the newly revitalized capital s cultural icons, natural spectacles, urban treasures, and hidden gems",['paperback'],-1
1236,The Origin of Consciousness in the Breakdown of the Bicameral Mind,['paperback'],-1
1226,"Gluten Freedom: The Nation's Leading Expert Offers the Essential Guide to a Healthy, Gluten-Free Lifestyle",['paperback'],-1
1111,The Sparrow: A Novel (Ballantine Reader's Circle),['paperback'],-1
1358,The Liberal Mind: The Psychological Causes of Political Madness,['paperback'],-1
1423,Being the Strong Man a Woman Wants: Timeless Wisdom on Being a Man,['paperback'],-1
1304,Super Crunchers: Why Thinking-By-Numbers is the New Way To Be Smart,['paperback'],-1
742,"The Ultimate Spanish Review and Practice, 3rd Ed. (NTC Foreign Language)",['paperback'],-1
2576,Known and Strange Things: Essays,['paperback'],-1
983,The Death of the Grown-Up: How America's Arrested Development Is Bringing Down Western Civilization,['paperback'],-1
2681,Oxford GCSE Maths for Edexcel: Higher Plus Student Book,['paperback'],-1
1509,Reluctant Lieutenant: From Basic to OCS in the Sixties (Williams-Ford Texas A&M University Military History Series),['paperback'],-1
9464,We Created Chávez: A People's History of the Venezuelan Revolution,['paperback'],-1
9313,Asad: The Struggle for the Middle East,['paperback'],-1
9488,Floral Stained Glass Pattern Book (Dover Stained Glass Instruction),['paperback'],-1
9390,Alone With God,['paperback'],-1
9603,Handgun Combatives,['paperback'],-1
9592,Urban Tribes: Are Friends the New Family?,['paperback'],-1
9660,Profiting with Iron Condor Options: Strategies from the Frontline for Trading in Up or Down Markets (Paperback),['paperback'],-1
9645,"Sex For Sale: Prostitution, Pornography, and the Sex Industry",['paperback'],-1
9571,Broke Millennial: Stop Scraping By and Get Your Financial Life Together,['paperback'],-1
9556,Frames of War: When Is Life Grievable?,['paperback'],-1
9542,Forgotten Foundations of Bretton Woods: International Development and the Making of the Postwar Order,['paperback'],-1
1928,How About Never--Is Never Good for You?: My Life in Cartoons,['paperback'],-1
1940,Bad Samaritans: The Myth of Free Trade and the Secret History of Capitalism,['paperback'],-1
1809,"Everyday Whole Grains: 175 New Recipes from Amaranth to Wild Rice, Includes Every Ancient Grain (Cooking Light)",['paperback'],-1
2064,Lucky Jim (New York Review Books Classics),['paperback'],-1
1552,Armored Cav (Tom Clancy's Military Reference),['paperback'],-1
1525,Three-Fifths a Man: A Graphic History of the African American Experience,['paperback'],-1
1646,More Word Histories and Mysteries: From Aardvark to Zombie,['paperback'],-1
972,"This Is How You Die: Stories of the Inscrutable, Infallible, Inescapable Machine of Death",['paperback'],-1
4822,The Reel Truth: Everything You Didn't Know You Need to Know About Making an Independent Film,['paperback'],-1
4796,Why Don't Students Like School?: A Cognitive Scientist Answers Questions About How the Mind Works and What It Means for the Classroom,['paperback'],-1
3519,Habits of the High-Tech Heart: Living Virtuously in the Information Age,['paperback'],-1
3502,"50 States, 5,000 Ideas: Where to Go, When to Go, What to See, What to Do",['paperback'],-1
3419,The Trouble with Diversity: How We Learned to Love Identity and Ignore Inequality,['paperback'],-1
2868,"201 Organic Baby Purees: The Freshest, Most Wholesome Food Your Baby Can Eat!",['paperback'],-1
2882,Then We Came to the End: A Novel,['paperback'],-1
3061,"Let My People Go Surfing: The Education of a Reluctant Businessman, Completely Revised and Updated",['paperback'],-1
3117,What Do I Do When I Want to Do Everything?: A Revolutionary Programme for Doing Everything That You Love,['paperback'],-1
4241,IIMA-Why I Am Paying More: Price Theory and Market Structures Made Simple,['paperback'],-1
4126,"Get Your War On: The Definitive Account of the War on Terror, 2001-2008",['paperback'],-1
4185,The War on Christmas: How the Liberal Plot to Ban the Sacred Christian Holiday Is Worse Than You Thought,['paperback'],-1
3689,"New Self, New World: Recovering Our Senses in the Twenty-First Century",['paperback'],-1
3618,"Racial Realignment: The Transformation of American Liberalism, 1932-1965 (Princeton Studies in American Politics: Historical, International, and Comparative Perspectives)",['paperback'],-1
3862,Android Phones for Seniors in easy steps,['paperback'],-1
3763,Put Your Intuition to Work: How to Supercharge Your Inner Wisdom to Think Fast and Make Great Decisions,['paperback'],-1
6563,The Merchant of Venice,"['number_of_pages', 'publication_date', 'target_audience']",-1
11009,"The Unruly City: Paris, London and New York in the Age of Revolution","['publication_date', 'target_audience']",-1
9112,Twilight New Moon 2,"['number_of_pages', 'publication_date', 'target_audience']",-1
3273,All The Pretty Roses: A Tale of Bittersweet Love and Betrayal,['paperback'],-1
3291,"Bearing the Unbearable: Love, Loss, and the Heartbreaking Path of Grief",['paperback'],-1
3224,The Future of Assisted Suicide and Euthanasia (New Forum Books),['paperback'],-1
3373,"Crucial Accountability: Tools for Resolving Violated Expectations, Broken Commitments, and Bad Behavior, Second Edition ( Paperback)",['paperback'],-1
4804,The Gluten-Free Edge: A Nutrition and Training Guide for Peak Athletic Performance and an Active Gluten-Free Life,['paperback'],-1
4946,"All Clear 3: Listening and Speaking, 2nd Edition",['paperback'],-1
4865,"Rights of Man, Common Sense, and Other Political Writings (Oxford World's Classics)",['paperback'],-1
4401,Appetite for Self-Destruction: The Spectacular Crash of the Record Industry in the Digital Age,['paperback'],-1
4316,"Wait, How Do I Write This Email?: Game-Changing Templates for Networking and the Job Search",['paperback'],-1
4608,"The Etiquette of Freedom: Gary Snyder, Jim Harrison, and The Practice of the Wild",['paperback'],-1
4572,Turning Silver into Gold: How to Profit in the New Boomer Marketplace (paperback),['paperback'],-1
4635,The Man Who Would Not Be Washington: Robert E. Lee's Civil War and His Decision That Changed American History,['paperback'],-1
9470,Photoshop CC: Visual QuickStart Guide (2015 release),['paperback'],-1
5446,Power Concedes Nothing: The Unfinished Fight for Social Justice in America,['paperback'],-1
5574,A Cabin Full of Food (Mostly a cookbook),['paperback'],-1
5607,"Death in the Haymarket: A Story of Chicago, the First Labor Movement and the Bombing that Divided Gilded Age America",['paperback'],-1
5158,"The Sandman, Vol. 2: The Doll's House",['paperback'],-1
5022,"Best Practice, Fourth Edition: Bringing Standards to Life in America's Classrooms",['paperback'],-1
5290,Personal Narrative of a Journey to the Equinoctial Regions of the New Continent: Abridged Edition (Penguin Classics),['paperback'],-1
5262,Backroad Bicycling in the Blue Ridge and Smoky Mountains: 27 Rides for Touring and Mountain Bikes from North Georgia to Southwest Virginia,['paperback'],-1
3355,The Skinnygirl Dish: Easy Recipes for Your Naturally Thin Life,['paperback'],-1
3377,Ambition in Black + White: The Feminist Narrative Revised (Center for Talent Innovation),['paperback'],-1
5451,Children of the Prison Boom: Mass Incarceration and the Future of American Inequality (Studies in Crime and Public Policy),['paperback'],-1
8696,"Privilege Blue Candle Holders, Set of Three",['pieces_in_set'],-1
10012,Easy English Step-by-Step for ESL Learners: Master English Communication Proficiency--FAST! (Easy Step-By-Step),['paperback'],-1
9705,Essential Works of Lenin: 'What Is to Be Done?' and Other Writings,['paperback'],-1
6189,Oryx And Crake,['paperback'],-1
6364,Guide to Seabirds of Southern Africa,['paperback'],-1
5847,Every Man's Battle: Winning the War on Sexual Temptation One Victory at a Time (The Every Man Series),['paperback'],-1
5740,Hugo Chavez: Socialist for the Twenty-first Century (Revolutionary Lives),['paperback'],-1
5749,"OCR A2 Biology Unit F214: Communication, Homeostasis and Energy: Unit 4 (Student Unit Guides)",['paperback'],-1
6081,Distortion: How the New Christian Left is Twisting the Gospel and Damaging the Faith,['paperback'],-1
6937,The Innocent (Will Robie Series),"['comment', 'paperback']",-1
6898,Leaving Time,['paperback'],-1
6905,Deer Hunting with Jesus: Dispatches from America's Class War,['paperback'],-1
6957,User and Task Analysis for Interface Design,['paperback'],-1
6830,"Strokes of Genius: Federer, Nadal, and the Greatest Match Ever Played",['paperback'],-1
6852,Top 10 Dubai & Abu Dhabi (Eyewitness Top 10 Travel Guide),['paperback'],-1
7098,Soros on Soros: Staying Ahead of the Curve,['paperback'],-1
7083,Casualties of Care: Immigration and the Politics of Humanitarianism in France,['paperback'],-1
7151,"The Adirondack Architecture Guide, Southern-central Region",['paperback'],-1
6549,Made by Dad: 67 Blueprints for Making Cool Stuff,['paperback'],-1
6470,Foxfire: A play based on materials from the Foxfire books,['paperback'],-1
6213,Jumbo Easy Piano Songbook: 200 Songs for All Occasions,['paperback'],-1
6465,Psychoeducation Manual for Bipolar Disorder,['paperback'],-1
8107,The Last Mile (Memory Man series),['paperback'],-1
8096,Fluid Concepts and Creative Analogies: Computer Models Of The Fundamental Mechanisms Of Thought,['paperback'],-1
