,Prod_ID,titles,keys,values,cluster_num
8492,ID_12510,Achim Importing Company Coffee Geometric 18 x 30-Inch Welcome Mat,"['pieces_in_set', 'construction', 'use']","['1', 'Machine Made', 'Interior Dry']",-1
8493,ID_12511,Palace Four-poster Bed Canopy,"['care_instruction', 'pattern', 'dimension']","['Dry Clean', 'Solid Color', 'See Details']",-1
8495,ID_10664,Belstaff Men's Ashvale Jacket - Racing Green,['color'],['Green'],-1
8496,ID_12507,Chiaro 58mm 99-UVBTS UV Filter,"['filter_type', 'filter_material', 'shape']","['UV', 'Glass', 'Circle']",-1
8498,ID_10740,Music Man Stingray MM250 Honey Burst,"['neck', 'fretboard', 'technology', 'hardware', 'frets']","['Maple', 'Maple', 'Solid Body', 'Chrome', '22']",-1
8500,ID_12463,Rubicon Express Coil Spring,"['finish', 'position', 'color']","['Powder Coat', 'Rear', 'Black']",-1
8502,ID_10522,"Belt, AX61, Bando",['section'],['AX'],-1
8722,ID_17160,Super Trucks,"['binding', 'productgroup']","['Video Game', 'Video Games']",-1
8542,ID_17320,Boys Like Trucks Nightstand,"['type', 'construction', 'price', 'top_material', 'feature', 'style_type']","['Chest', 'Solid, Veneer', 'Get Price', 'Wood Top', 'Drawers, Storage', 'Contemporary']",-1
8547,ID_12451,"MUZIK One Connect Smarter Headphone , Black","['color', 'battery', 'power_source']","['Black', 'Yes', 'Battery']",-1
8577,ID_10711,centigrade - Size: S - Green - Jacket,"['type', 'color', 'size', 'fabric_care', 'fabric', 'brand']","['Jacket', 'Green', 'S', 'Machine wash', 'Leather', 'Designer']",-1
8578,ID_12440,The Iron Giant: Signature Edition (BD) [Blu-ray],"['rated', 'studio', 'number_of_discs']","['PG Parental Guidance Suggested', 'Warner Home Video', '1']",-1
8580,ID_10628,37 Federal Hall Lane,"['heating', 'master_br_on_main', 'bedrooms', 'year_built', 'fireplace', 'cooling', 'type', 'full_baths', 'status']","['Electric, Heat Pump', 'No', '3', '2017', 'No', 'Central', 'Condo/Townhouse', '2', 'Active']",-1
8582,ID_10616,Jetson,"['fabric', 'type', 'use', 'price']","['100% Cotton', 'Print', 'Drapery, Upholstery', 'Get Price']",-1
8583,ID_10615,Put Your Intuition to Work: How to Supercharge Your Inner Wisdom to Think Fast and Make Great Decisions,['paperback'],['240 pages'],-1
8585,ID_10613,BT40BHCSL12170M,['s-mm'],['12.00'],-1
8588,ID_10617,The Daydreamer Paperback,"['category', 'format']","['General', 'Paperback']",-1
8590,ID_13918,Chanel 2005P Gold/silver skirt suit,"['email', 'color', 'phone', 'fabric']","['admin@hewilondon.com', 'Gold', '+44 0207 487 2679', 'Acrylic']",-1
8591,ID_10626,2014 UD CW 26 380 QUON for sale,"['drive', 'category', 'listing_type']","['6x4', 'Rigid', 'Used']",-1
8592,ID_10712,2.1CUFT CMPCT WASHER,['battery'],['No'],-1
8593,ID_17425,"Harmony Elite Universal Device Remote Control, Black","['battery', 'battery', 'battery', 'battery']","['Yes', '.Built-In', '1', 'Lithium Ion']",-1
8594,ID_17424,Creation Audio Labs - MK.4.23 - Clean Boost Effect Pedal,"['year', 'product_specscondition']","['2016', 'Brand New']",-1
8595,ID_17384,Managing Your Tax Season,['paperback'],['336 pages'],-1
8596,ID_17382,Madison Park Monroe Camel Back Exposed Wood Chair,"['assembly', 'use']","['Some Assembly Required', 'Interior Dry']",-1
8597,ID_17410,Adorable Green Socket Covers Valuable Protective Electrical Socket Covers PP Material Unique Outlook High Quality 029,['quantity'],['1 Set'],-1
8598,ID_17797,Abarth 500,"['car_type', 'gear_type', 'year', 'category', 'door', 'engine_size', 'fuel_type']","['Hatchback', 'Manual', '2014', 'Abarth > 500', '3', '1.4', 'Petrol']",-1
8599,ID_12430,Jeep Wrangler Prices & Deals - South Dakota,['seat'],"['2 front, 3 rear']",-1
8576,ID_12418,Desk Clock,"['finish', 'product_care', 'alarm', 'product']","['Brass', 'Wipe clean with a damp cloth', 'No', '10+ in Stock']",-1
8545,ID_17375,Fruit and vegetable drying machine,"['supply_ability', 'min_order', 'lead_time', 'views']","['100', '1', '5 days', '71']",-1
8575,ID_10737,The Lord Of the Rings Arwen Evenstar Key Chain,"['sm', 'waist', 'us']","['3', 'LOW HIP', 'UK']",-1
8573,ID_10739,Steve by Steve Madden Openwork Tights,['care'],"['Machine wash, tumble dry']",-1
8548,ID_17376,You Belong to Me: A Novel,['paperback'],['336 pages'],-1
8549,ID_12449,George Men's Classic Solid Black Tie,['size'],['One Size'],-1
8550,ID_17378,NORTHSTAR Pure Lead Automotive Group 27F Battery NSB-AGM27F,['date_first_available'],"['January 5, 2017']",-1
8552,ID_12497,Nissan of LaGrange,"['bumpers', 'seat', 'network', 'corner_radius', 'color', 'cylinder_layout', 'seat', 'rear_hiproom', 'roadside_assistance_coverage', 'passenger_volume', 'door_mirrors', 'height', 'engine', 'rear_hiproom', 'rear_hiproom', 'height', 'specs_and_dimensionscompression_ratio', 'engine_location', 'seat', 'engine_displacement', 'corrosion_perforation_warranty', 'fuel', 'rear_hiproom', 'seats_and_trim', 'interior_cargo_volume', 'rear_hiproom', 'powertrain_warranty', 'color', 'height', 'rear_hiproom', 'interior_cargo_volume', 'wheelbase', '1st_row_lcd_monitors', 'rear_hiproom', 'drive_size', 'number_of_valves', 'rear_hiproom', 'fuel', 'gvwr', 'transmission']","[': body-color', ': bucket', ': Bluetooth, MP3 decoder, AM/FM radio', "": 5.7m (18.7')"", 'CHARCOAL', ': I-4', ': 5', ': 1,016mm (40.0"")', ': 36 months/36,000miles', ': 2,885L (101.9 cu.ft.)', ': body-color', ': 1,829mm (72.0"")', '3.5L V-6 cyl', ': 1,433mm (56.4"")', ': 1,143mm (45.0"")', ': 4,874mm (191.9"")', ': 10.30 to 1', ': front', ': bench', ': 2.5 L', ': 60 months/ unlimited distance', ': Regular Unleaded', ': 1,372mm (54.0"")', 'Leather shift knob', ': 436 L (15 cu.ft.)', ': 942mm (37.1"")', ': 60 months/60,000miles', 'Super Black', ': 1,473mm (58.0"")', ': 917mm (36.1"")', ': 436 L (15 cu.ft.)', ': 2,776mm (109.3"")', ': 2', ': 1,323mm (52.1"")', ': front-wheel', ': 16', ': 1,433mm (56.4"")', ': 18.0gal.', ': 1,917kg (4,226lbs)', 'Variable']",-1
8553,ID_17393,APC Symmetra Battery Module,"['product', 'form_factor']","['Battery Unit', 'Internal']",-1
8554,ID_17392,Jtron DC 50V Leakage Protection Motorcycle Battery ON / OFF Switch,['specification'],['General'],-1
8555,ID_12406,"2016 Hyundai Santa Fe - $21,900","['views', 'drive_size', 'door', 'interior', 'status', 'transmission', 'fuel']","['3', 'Front wheel drive', '4', 'Gray', 'Verified', 'Auto, 6 speed', 'Gas, 18(city)/25(highway) mpg']",-1
8556,ID_17391,Bella Taylor Chloe Rucksack by Bella Taylor,"['outer_material', 'color']","['100% Cotton', 'White']",-1
8557,ID_17389,Joan Rivers Woven Gauze Boyfriend Shirt,['care'],"['machine wash, hang dry']",-1
8558,ID_17388,"Jo Malone London English Pear & Freesia Body Crème, 175ml",['skin_type'],['All Types'],-1
8561,ID_12553,Twist Collar Necklace,"['wash_care', 'color']","['Do not wash', 'Gold']",-1
8562,ID_17319,Lenovo Microsoft SQL Server 2016 Standard - License - 16 Core,"['platform', 'http', 'product']","['PC', '//www.lenovo.com/us/en/', 'Software Licensing']",-1
8563,ID_17363,TE Connectivity Ampmodu II Long Pin Header Vertical Single Row,"['rohs', 'type', 'pitch', 'connection', 'orientation']","['Compliant Buy Price per unit', 'PCB Connector Header', '2.54mm', 'Through hole', 'Straight']",-1
8567,ID_10717,Munchie Mug Snack Cup 12 Oz Purple 784672407069,"['binding', 'productgroup', 'color']","['Baby Product', 'Baby Product', 'Purple']",-1
8568,ID_10719,The DreamLine DLVRB-101-WH has been discontinued,"['number_of_doors', 'drawer_quantity']","['1', '0']",-1
8569,ID_12420,BiOrb 30 Fish Tank,['color'],['-- Please Select --'],-1
8572,ID_10714,Portable Black and white Samsung Car Phone Holder / Vehicle Phone Holder For Mobile Phone PDA,"['standard', 'color']","['RoHS', 'Black, White']",-1
8574,ID_10738,2017 Nissan Titan S Standard Cab,"['interior', 'engine', 'color', 'transmission', 'odometer']","['Black', '5.6L V8', 'Glacier White', 'Automatic 7-Speed', '10 km.']",-1
8977,ID_10662,MGB SOLD // SIMILAR REQUIRED (1966),"['technical', 'interior', 'previous_owners', 'fuel', 'dimension', 'exterior']","['Emissions-', 'Seats-', '4', 'TypePetrol, Economy-', 'Vehicle height-, Vehicle width-', 'Doors2, ColourRed, Body typeConvertible']",-1
8723,ID_17126,Artistic® - Artistic® Leather Desk Pad with Coaster,"['unit', 'base_color']","['Each', 'Black']",-1
8726,ID_12365,StarTech Wireless Antenna Cable,"['product', 'color']","['Network Cable', 'Orange']",-1
8885,ID_10482,Yamaha RX-V575,"['ethernet', 'number_of_channels']","['1', '7']",-1
8886,ID_10483,Paint Splatter Denim Overalls,"['age_of_oldest_child', 'number_of_kids', 'age_of_oldest_child']","['5-6', '2', '3-4']",-1
8888,ID_10485,"Nite Burn Nighttime Weight Management Formula, 640 MG, 30-Count","['ships_to', 'location', 'free_shipping']","['US,', 'Multiple Locations,', ', 14-Day Returns']",-1
8889,ID_11396,Centaur Leather Covered Stud Chain,['color'],['Black'],-1
8890,ID_10480,Tuscany Large Drop Handle,"['type', 'price', 'style_type']","['Drawer / Cabinet Pull', 'Get Price', 'Traditional']",-1
8893,ID_10317,Nerf Modulus Shoulder Stock Upgrade,['manufacturer_recommended_age'],['8 years and up'],-1
8894,ID_11661,Console,"['type', 'price', 'top_material', 'style_type', 'leg_style']","['Console Table', 'This product has been discontinued', 'Wood', 'Contemporary', 'Stretchers']",-1
8883,ID_10486,DAYSKY L7 - J1900 Laptop,"['graphics_type', 'ram_type', 'speaker', 'os', 'type']","['Integrated Graphics', 'DDR3', 'Supported', 'DOS', 'Notebook']",-1
8897,ID_10420,"Iris Cat Litter Pan, Navy",['animal_type'],['Cat'],-1
8900,ID_10227,Electrical Sockets from India,"['color', 'size', 'feature']","['White', 'Standard', 'more..']",-1
8902,ID_11649,New Sealed React Ac Adapter For Nintendo Ds Lite Model Rtdsl16,['platform'],['Nintendo DS'],-1
8904,ID_10214,"Man-Made Disasters, Second Edition",['paperback'],['200 pages'],-1
8906,ID_10217,Vera Simplicity Indigo Ombre 4-Piece Place Setting,"['dishwasher', 'microwave_safe']","['Yes', 'Yes']",-1
8910,ID_10201,Sony DLT VS1 Cleaning Cartridge,['packaged_quantity'],['1'],-1
8911,ID_10202,Buick Encore Prices & Deals - Kansas,"['transmission', 'wheel_drive', 'seat']","['6-speed automatic', 'Front or AWD', '2 front, 3 rear']",-1
8913,ID_10205,Swarovski DH 101 Tripod Head,['color'],['Black'],-1
8898,ID_10421,Fuji X-T10,['specification'],['top'],-1
8878,ID_10474,"BLU Diva Flex 2.4 T350 Cell Phone, Silver, PBN200937 Item # 926414","['speakerphone', 'color']","['yes', 'silver']",-1
8874,ID_11662,Naot Footwear Michele,"['heel_height', 'platform_height']","['1 1⁄4 in', '1⁄2 in']",-1
8872,ID_10313,WearEver Signature C136SC64 Cookware Set,"['product_line', 'feature', 'color']","['Signature', 'Non-stick', 'black']",-1
8843,ID_11742,The Selected Letters of John Cage,['format'],['Hardback'],-1
8846,ID_10231,"Canada Goose Women's Trillium Parka,Black,Large","['color', 'size']","['Black', 'Large']",-1
8848,ID_11344,Power Wheels Kawasaki KFX 12V Battery Powered ATV,"['wheels_included', 'assembly', 'battery', 'outdoor_use', 'commercial_use', 'power_source', 'number_of_wheels', 'product']","['Yes', 'Yes', 'Yes', 'Yes', 'No', 'Battery', '4', '10 in Stock']",-1
8852,ID_10238,Gate of the Sun,['paperback'],['544 pages'],-1
8853,ID_10358,Small Scale Banana Chips Production Line,"['views', 'lead_time']","['29', '15 days']",-1
8854,ID_10232,Fuchsia St. James,"['price', 'style_type']","['Get Price', 'Traditional']",-1
8855,ID_11794,Termius - SSH Shell / Console / Terminal,['category'],['Utilities'],-1
8856,ID_11718,Spancraft Regency Regal 24 x 36 Beveled Edge Mirror,['assembly'],['Installation is Required'],-1
8857,ID_11795,BIC Atlantis Ballpoint Pen (vcgbp31bk),"['refillable', 'retractable', 'point_type', 'packaged_quantity']","['Yes', 'Yes', 'Bold', '3 / Pack']",-1
8859,ID_10644,6050 Black,"['plug_type', 'warranty', 'warranty', 'color']","['NEMA 5-15P', 'Lifetime', 'Limited lifetime', 'Black']",-1
8860,ID_10245,Ombre Cirrus Print Sport Swimming Trunks For Men,['pattern_type'],['Others'],-1
8862,ID_11664,Plastic recycled rice bag design,['size'],['Customized'],-1
8863,ID_10437,LindDNA - Hot Mat Circle S Pot Holder,['color'],['Black'],-1
8864,ID_10410,Decor Wonderland Ella Modern Bathroom Mirror,['finish'],['Mirror'],-1
8867,ID_10440,Carter's Mary Jane Crib Shoes,"['age_of_oldest_child', 'number_of_kids', 'age_of_oldest_child']","['3-4', '2', 'Less Than 6 Months']",-1
8868,ID_10351,Black Box 8-Port RJ-45 Module,"['ports_qty', 'data_link_protocol', 'form_factor', 'interface', 'connector', 'network', 'compatibility', 'packaged_quantity']","['8', 'Ethernet , Fast Ethernet', 'Plug-in module', 'Ethernet 10Base-T/100Base-TX', 'RJ-45', 'Wired', 'PC', '1']",-1
8869,ID_10326,Details about Men Genuine Lambskin Quilted Real Leather Motorcycle Slim fit Biker Jacket,"['size_type', 'color']","['- Select -', 'Black']",-1
8914,ID_10365,vietnamese long grain white rice 100% broken,"['min_order', 'lead_time']","['100', '3 days']",-1
8915,ID_10363,Organize It All Black and Silver Overdoor Wire Shoe Rack,['assembly'],['Some Assembly Required'],-1
8916,ID_11665,Thoracoscopy for Pulmonologists,"['copyright', 'copyright']","['2014', 'Springer-Verlag Berlin Heidelberg']",-1
8917,ID_10416,The Void [DVD],"['discs', 'color', 'format']","['1 disc(s)', 'Colour', 'DVD']",-1
8947,ID_11716,Short dresses by JEAN PAUL GAULTIER by Jean Paul Gaultier,"['size', 'color']","['6', 'Red']",-1
8949,ID_10657,Top Features of the Mountain Hardwear Shifter™ 2 Tent Blue One Size,"['number_of_doors', 'number_of_poles']","['2', '2']",-1
8950,ID_11721,Synthetic Protein Switches,['copyright'],['2017'],-1
8953,ID_11596,Women's Propet Samantha Brown,['color'],['Brown'],-1
8954,ID_10500,"2017 Ram $31,968","['color', 'transmission', 'mileage']","['Other', 'Automatic', '9']",-1
8955,ID_10501,Fuquay Varina NC 27526,"['full_baths', 'bedrooms', 'year_built', 'fireplace', 'type', 'status', 'master_br_on_main']","['2', '3', '2002', 'Yes', 'Single Family', 'Active', 'Yes']",-1
8957,ID_10503,CatEye Strada Wireless Bicycle Computer (Black) CC-RD300W,"['model_year', 'sport_type', 'size', 'gps', 'color']","['2016', 'Cycling', 'One Size', 'No', 'Black']",-1
8958,ID_10504,Recording King RK-SCOUT,['frets'],['22'],-1
8959,ID_11713,Acurite 02027 Color Weather Station With Forecast/temperature/humidity New,['platform'],['eBay US'],-1
8962,ID_10455,6 ft. x 50 ft. Sand Shade Cloth,"['color', 'outdoor_living_product_type', 'furniture_style']","['Brown', 'Sun Shade', 'No additional features']",-1
8963,ID_10647,FUF 4 ft. Large Comfort Suede Bean Bag Lounger,['pattern'],['Solids'],-1
8966,ID_10514,The Royal Table: A Passover Haggadah,['paperback'],['200 pages'],-1
8967,ID_10574,granule packing machine & granule sachet packing machine,"['port', 'lead_time', 'views']","['Guangzhou', '15 days', '54']",-1
8968,ID_11705,NEW WAYFARER MATTE,"['temple_length', 'shape']","['140', 'Square']",-1
8970,ID_10371,A Cut Above Dress,['bust_size'],['34C'],-1
8973,ID_10374,Pirelli Night Dragon Front Motorcycle Tire,"['year', 'model', 'age', 'height']","['Select', 'Select', '45-64', ""5'10 - 6'0""]",-1
8974,ID_10376,Hand Painted Bistro Chef lighted wine bottle Table Lamp,"['number_of_items', 'color']","['1', 'Black']",-1
8946,ID_10300,Clean&Simple! Wall Clock,['lead_time'],['45 day(s)'],-1
8842,ID_10439,Ankita Document Executive Adjustable Handle File,['warranty'],['N/A'],-1
8944,ID_10517,Elan Ripstick 96 Skis 2017,"['warranty', 'model_year']","['One Year', '2017']",-1
8941,ID_10587,Techsmith Maintenance Agreement Program Technical Support,['product'],['Service'],-1
8918,ID_11666,Roommates Decor Star Wars Episodes 1-3 Peel and Stick Wall Decals,['finish'],['Multicolor'],-1
8919,ID_10319,Black Star Riders - Heavy Fire CD,"['orig_year', 'discs']","['2017', '1']",-1
8920,ID_11667,Details about Baby Infant Toddler Newborn Boys Girls Romper Clothes Outfit Jumpsuit Bodysuit,['sleeve'],['Short Sleeve'],-1
8922,ID_10697,Turquoise Cross Rawhide Breast Collar,['size'],['Horse'],-1
8923,ID_10642,Kodak Care Kit Advance Unit Replacement - 2 Year Extended Service,['product'],['Service'],-1
8924,ID_10277,Haimer weldon chuck,['type'],['HSK-63A'],-1
8925,ID_11685,Ergoguys Comfi Mini Ergonomic Mouse Blue Wired,"['network', 'product', 'color']","['Cable', 'Mouse', 'Blue']",-1
8926,ID_10568,Gillette Fusion Men’s ProGlide Power Razor Blades - 4 Blades,['serving_size'],['100 Grams'],-1
8927,ID_10569,"5 Differnt Puppies Border Collie, Dalmatian,Beagle,Corgi, 3D Scale Paper Models Educational Dog Paper Models Toys For Kid Adult","['age', 'theme']","['> 6 years old', 'Animals']",-1
8928,ID_10573,HP Standard Power Cord,"['http', 'product', 'product']","['//www.hpe.com', 'Standard Power Cord', 'Standard Power Cord']",-1
8929,ID_11682,Towel Baseball Cap,"['wash_care', 'color']","['Machine Wash', 'Grey']",-1
8930,ID_10516,"The Honored Dead: A Story of Friendship, Murder, and the Search for Truth in the Arab World",['paperback'],['336 pages'],-1
8933,ID_10459,"Wanted: We buy new and used macbooks, laptops",['sold_by'],['Owner'],-1
8936,ID_10464,VeggieTales Every Day with God (Girls),['format'],['Paperback'],-1
8937,ID_10465,19,"['label', 'number_of_discs']","['Sony Legacy', '1']",-1
8938,ID_10477,Adams Plus Flea & Tick Shampoo,['type'],['Shampoo'],-1
8939,ID_10565,"Orange Crush PiX CR3 - 3-watt 1x4"" Micro Amp","['type', 'power', 'number_of_channels']","['Solid State', '3W', '1']",-1
8942,ID_10588,Ibis Campo Grande,"['number_of_floors', 'check_in_time', 'check_in_time']","['2', '12:00 PM', '12:00 PM']",-1
8841,ID_10405,"106 JOHN AVE, LINTHICUM, MD 21090","['fireplace', 'basement', 'garage', 'water', 'hot_water']","['1', 'Yes', '1', 'Public', 'Electric']",-1
8838,ID_11710,Ubiquiti U Fiber SFP+ Module,['warranty'],['Limited Warranty: 1 Year'],-1
8836,ID_11650,Driven Racing Oil 70040 Carb Defender Ethanol Treatment Fuel System Additive 8oz,['ships_to'],"['Worldwide,']",-1
8756,ID_12294,Comme Des Garçons GIRL Hooded Coat,"['size', 'sm']","['Head Circumference', '21"" - 22""']",-1
8757,ID_17254,Unitech Replacement PS/2 Cable,['product'],['Data Transfer Cable'],-1
8758,ID_12344,The Andes,"['copyright', 'copyright']","['2015', 'Springer International Publishing Switzerland']",-1
8759,ID_17335,Cool Cool Cool Sweatshirt,['care'],"['Machine Wash Cold, Tumble Dry Low']",-1
8760,ID_12369,Open Bookcase Directoire,"['shelves', 'color_finish', 'essential_properties', 'style_type', 'construction', 'price', 'style_type']","['Adjustable', 'Black', 'Reproduction', 'Traditional', 'Dovetail, Solid', 'Get Price', 'French']",-1
8761,ID_12376,McClelland-Priest Bed & Breakfast Inn,"['year_last_renovated', 'check_in_time', 'check_in_time']","['2005', '12:00 PM', '3:00 PM']",-1
8762,ID_12385,CITROEN C3,"['max_roof_load', 'alloys', 'turning_circle-kerb_to_kerb', 'luggage_capacity_min', 'max_towing_weight-braked', 'no_of_seats', 'tyre_size_rear', 'space_saver', 'width', 'tyre_size_rear', 'width_including_mirrors', 'max_towing_weight-braked', 'fuel', 'tyre_size_rear']","['70', 'True', '10.2', '300', '520', '5', '205/45 R17', 'True', '1728', '205/45 R17', '1994', '1100', '50', 'SPACE SAVER']",-1
